triplet_id	ac_id	score_ac	score_ad	delta	rank_value
SCF:0000405	AC:000309	0.74028406	0.74764498	0.00736092	1
SCF:0000406	AC:000310	0.57116421	0.61084378	0.03967957	1
SCF:0000407	AC:000311	0.99226993	0.98981118	-0.00245875	0
SCF:0000408	AC:000311	0.99226993	0.99041280	-0.00185713	0
SCF:0000409	AC:000311	0.99226993	0.99052021	-0.00174972	0
SCF:0000410	AC:000313	0.44152954	0.49735495	0.05582541	1
SCF:0000411	AC:000316	0.92622289	0.86653580	-0.05968709	0
SCF:0000412	AC:000316	0.92622289	0.87936736	-0.04685553	0
SCF:0000413	AC:000316	0.92622289	0.78054164	-0.14568125	0
SCF:0000414	AC:000317	0.74963010	0.62072616	-0.12890394	0
SCF:0000415	AC:000317	0.74963010	0.67541479	-0.07421531	0
SCF:0000416	AC:000317	0.74963010	0.51904954	-0.23058056	0
SCF:0000417	AC:000319	0.51744139	0.60543903	0.08799764	1
SCF:0000418	AC:000320	0.32339884	0.54784743	0.22444859	1
SCF:0000419	AC:000323	0.49735593	0.58029579	0.08293986	1
SCF:0000420	AC:000324	0.38774367	0.45656324	0.06881957	1
SCF:0000421	AC:000325	0.92746760	0.31547892	-0.61198868	0
SCF:0000422	AC:000328	0.95116140	0.96481795	0.01365655	1
SCF:0000423	AC:000328	0.95116140	0.92194420	-0.02921720	0
SCF:0000424	AC:000329	0.71511440	0.87425794	0.15914354	1
SCF:0000425	AC:000329	0.71511440	0.82630586	0.11119146	1
SCF:0000426	AC:000329	0.71511440	0.81875844	0.10364404	1
SCF:0000427	AC:000329	0.71511440	0.61207846	-0.10303594	0
SCF:0000428	AC:000329	0.71511440	0.51709855	-0.19801585	0
SCF:0000429	AC:000330	0.40679706	0.49746947	0.09067241	1
SCF:0000430	AC:000330	0.40679706	0.34975940	-0.05703766	0
SCF:0000431	AC:000331	0.53070344	0.56623058	0.03552714	1
SCF:0000432	AC:000331	0.53070344	0.70262766	0.17192422	1
SCF:0000433	AC:000331	0.53070344	0.49415420	-0.03654924	0
SCF:0000434	AC:000333	0.72487483	0.65474696	-0.07012787	0
SCF:0000435	AC:000334	0.67772660	0.69228495	0.01455835	1
SCF:0000436	AC:000334	0.67772660	0.86094569	0.18321909	1
SCF:0000437	AC:000334	0.67772660	0.78093052	0.10320392	1
SCF:0000438	AC:000335	0.89840558	0.95156288	0.05315730	1
SCF:0000439	AC:000335	0.89840558	0.88909068	-0.00931490	0
SCF:0000440	AC:000336	0.15635162	0.36188805	0.20553643	1
SCF:0000441	AC:000336	0.15635162	0.38260977	0.22625815	1
SCF:0000442	AC:000336	0.15635162	0.36179049	0.20543887	1
SCF:0000443	AC:000338	0.30326216	0.43704563	0.13378347	1
SCF:0000444	AC:000338	0.30326216	0.55657734	0.25331518	1
SCF:0000445	AC:000338	0.30326216	0.83266726	0.52940510	1
SCF:0000446	AC:000339	0.56365969	0.49597124	-0.06768845	0
SCF:0000447	AC:000339	0.56365969	0.37374164	-0.18991805	0
SCF:0000448	AC:000340	0.60802885	0.83109733	0.22306848	1
SCF:0000449	AC:000340	0.60802885	0.70758337	0.09955452	1
SCF:0000450	AC:000342	0.92634573	0.93049139	0.00414566	1
SCF:0000451	AC:000342	0.92634573	0.97000265	0.04365692	1
SCF:0000452	AC:000343	0.68893712	0.58009182	-0.10884530	0
SCF:0000453	AC:000343	0.68893712	0.60171519	-0.08722193	0
SCF:0000454	AC:000345	0.60819150	0.56097680	-0.04721470	0
SCF:0000455	AC:000345	0.60819150	0.81697971	0.20878821	1
SCF:0000456	AC:000346	0.92116350	0.93795887	0.01679537	1
SCF:0000457	AC:000346	0.92116350	0.92928890	0.00812540	1
SCF:0000458	AC:000346	0.92116350	0.87252131	-0.04864219	0
SCF:0000459	AC:000348	0.52553931	0.38570765	-0.13983166	0
SCF:0000460	AC:000352	0.45458017	0.50492271	0.05034254	1
SCF:0000461	AC:000355	0.48631855	0.46605650	-0.02026205	0
SCF:0000462	AC:000355	0.48631855	0.50189898	0.01558043	1
SCF:0000463	AC:000356	0.49868263	0.42592734	-0.07275529	0
SCF:0000464	AC:000357	0.90937221	0.86148709	-0.04788512	0
SCF:0000465	AC:000359	0.62628273	0.65263922	0.02635649	1
SCF:0000466	AC:000359	0.62628273	0.71885030	0.09256757	1
SCF:0000467	AC:000359	0.62628273	0.64606168	0.01977895	1
SCF:0000468	AC:000366	0.88271414	0.81493404	-0.06778010	0
SCF:0000469	AC:000371	0.52518546	0.40680537	-0.11838009	0
SCF:0000470	AC:000371	0.52518546	0.47066830	-0.05451716	0
SCF:0000471	AC:000375	0.97739613	0.86174846	-0.11564767	0
SCF:0000472	AC:000376	0.70779873	0.70010040	-0.00769833	0
SCF:0000473	AC:000376	0.70779873	0.71312905	0.00533032	1
SCF:0000474	AC:000376	0.70779873	0.46229583	-0.24550290	0
SCF:0000475	AC:000381	0.94135624	0.92581040	-0.01554584	0
SCF:0000476	AC:000381	0.94135624	0.93564270	-0.00571354	0
SCF:0000477	AC:000384	0.58815071	0.72998824	0.14183753	1
SCF:0000478	AC:000384	0.58815071	0.87751132	0.28936061	1
SCF:0000479	AC:000384	0.58815071	0.64761823	0.05946752	1
SCF:0000480	AC:000384	0.58815071	0.68657735	0.09842664	1
SCF:0000481	AC:000384	0.58815071	0.79814259	0.20999188	1
SCF:0000482	AC:000385	0.51674453	0.61044507	0.09370054	1
SCF:0000483	AC:000387	0.95123677	0.90052149	-0.05071528	0
SCF:0000484	AC:000388	0.98429632	0.99112248	0.00682616	1
SCF:0000485	AC:000388	0.98429632	0.99307420	0.00877788	1
SCF:0000486	AC:000392	0.37991116	0.50434765	0.12443649	1
SCF:0000487	AC:000393	0.65513105	0.52487918	-0.13025187	0
SCF:0000488	AC:000393	0.65513105	0.48924958	-0.16588147	0
SCF:0000489	AC:000393	0.65513105	0.63976901	-0.01536204	0
SCF:0000490	AC:000393	0.65513105	0.66644714	0.01131609	1
SCF:0000491	AC:000393	0.65513105	0.56156396	-0.09356709	0
SCF:0000492	AC:000393	0.65513105	0.67220601	0.01707496	1
SCF:0000493	AC:000394	0.74063086	0.53952420	-0.20110666	0
SCF:0000494	AC:000394	0.74063086	0.89340562	0.15277476	1
SCF:0000495	AC:000394	0.74063086	0.65863929	-0.08199157	0
SCF:0000496	AC:000399	0.51345232	0.61267736	0.09922504	1
SCF:0000497	AC:000399	0.51345232	0.44916045	-0.06429187	0
SCF:0000498	AC:000400	0.34516669	0.51461556	0.16944887	1
SCF:0000499	AC:000400	0.34516669	0.51358554	0.16841885	1
SCF:0000500	AC:000402	0.99313000	0.62545494	-0.36767506	0
SCF:0000501	AC:000402	0.99313000	0.95861369	-0.03451631	0
SCF:0000502	AC:000404	0.70041081	0.74840033	0.04798952	1
SCF:0000503	AC:000404	0.70041081	0.67363194	-0.02677887	0
SCF:0000504	AC:000404	0.70041081	0.51342193	-0.18698888	0
SCF:0000505	AC:000407	0.51220782	0.52016681	0.00795899	1
SCF:0000506	AC:000410	0.88789469	0.95448336	0.06658867	1
SCF:0000507	AC:000412	0.58798872	0.89817384	0.31018512	1
SCF:0000508	AC:000412	0.58798872	0.89817384	0.31018512	1
SCF:0000509	AC:000412	0.58798872	0.77591398	0.18792526	1
SCF:0000510	AC:000414	0.38344001	0.37803982	-0.00540019	0
SCF:0000511	AC:000414	0.38344001	0.33350810	-0.04993191	0
SCF:0000512	AC:000414	0.38344001	0.44374532	0.06030531	1
SCF:0000513	AC:000419	0.53234366	0.47622254	-0.05612112	0
SCF:0000514	AC:000419	0.53234366	0.49981356	-0.03253010	0
SCF:0000515	AC:000419	0.53234366	0.56127548	0.02893182	1
SCF:0000516	AC:000422	0.74122525	0.88735989	0.14613464	1
SCF:0000517	AC:000422	0.74122525	0.90157053	0.16034528	1
SCF:0000518	AC:000424	0.98473230	0.81745580	-0.16727650	0
SCF:0000519	AC:000425	0.99701098	0.99599084	-0.00102014	0
SCF:0000520	AC:000426	0.92100528	0.78195756	-0.13904772	0
SCF:0000521	AC:000427	0.46191717	0.67234015	0.21042298	1
SCF:0000522	AC:000427	0.46191717	0.41380422	-0.04811295	0
SCF:0000523	AC:000427	0.46191717	0.51855743	0.05664026	1
SCF:0000524	AC:000427	0.46191717	0.61299395	0.15107678	1
SCF:0000525	AC:000427	0.46191717	0.65070829	0.18879112	1
SCF:0000526	AC:000428	0.70659022	0.90477389	0.19818367	1
SCF:0000527	AC:000429	0.50462735	0.47284205	-0.03178530	0
SCF:0000528	AC:000429	0.50462735	0.44361147	-0.06101588	0
SCF:0000529	AC:000430	0.94997448	0.89533662	-0.05463786	0
SCF:0000530	AC:000430	0.94997448	0.57402541	-0.37594907	0
SCF:0000531	AC:000430	0.94997448	0.86774689	-0.08222759	0
SCF:0000532	AC:000430	0.94997448	0.71368212	-0.23629236	0
SCF:0000533	AC:000432	0.51390788	0.70262766	0.18871978	1
SCF:0000534	AC:000432	0.51390788	0.56623058	0.05232270	1
SCF:0000535	AC:000432	0.51390788	0.49415420	-0.01975368	0
SCF:0000536	AC:000433	0.98714936	0.98455476	-0.00259460	0
SCF:0000537	AC:000433	0.98714936	0.99112248	0.00397312	1
SCF:0000538	AC:000433	0.98714936	0.99307420	0.00592484	1
SCF:0000539	AC:000437	0.67108756	0.89250780	0.22142024	1
SCF:0000540	AC:000438	0.82506078	0.77831648	-0.04674430	0
SCF:0000541	AC:000438	0.82506078	0.83417604	0.00911526	1
SCF:0000542	AC:000438	0.82506078	0.77378855	-0.05127223	0
SCF:0000543	AC:000439	0.96493798	0.95624769	-0.00869029	0
SCF:0000544	AC:000439	0.96493798	0.61633507	-0.34860291	0
SCF:0000545	AC:000443	0.86730760	0.85639494	-0.01091266	0
SCF:0000546	AC:000444	0.97953260	0.98539907	0.00586647	1
SCF:0000547	AC:000447	0.41472615	0.55081527	0.13608912	1
SCF:0000548	AC:000450	0.60494265	0.33987683	-0.26506582	0
SCF:0000549	AC:000450	0.60494265	0.44813013	-0.15681252	0
SCF:0000550	AC:000450	0.60494265	0.79450274	0.18956009	1
SCF:0000551	AC:000451	0.75384239	0.87690649	0.12306410	1
SCF:0000552	AC:000453	0.48762681	0.35141050	-0.13621631	0
SCF:0000553	AC:000453	0.48762681	0.55323565	0.06560884	1
SCF:0000554	AC:000456	0.63748320	0.42591423	-0.21156897	0
SCF:0000555	AC:000456	0.63748320	0.44364874	-0.19383446	0
SCF:0000556	AC:000458	0.47454023	0.65896482	0.18442459	1
SCF:0000557	AC:000459	0.83627325	0.85204381	0.01577056	1
SCF:0000558	AC:000461	0.72135063	0.64521760	-0.07613303	0
SCF:0000559	AC:000461	0.72135063	0.63613410	-0.08521653	0
SCF:0000560	AC:000462	0.79179880	0.84428174	0.05248294	1
SCF:0000561	AC:000465	0.51229834	0.57483175	0.06253341	1
SCF:0000562	AC:000465	0.51229834	0.56337449	0.05107615	1
SCF:0000563	AC:000465	0.51229834	0.56337449	0.05107615	1
SCF:0000564	AC:000465	0.51229834	0.42752385	-0.08477449	0
SCF:0000565	AC:000467	0.95909029	0.93355844	-0.02553185	0
SCF:0000566	AC:000467	0.95909029	0.94132152	-0.01776877	0
SCF:0000567	AC:000467	0.95909029	0.94539240	-0.01369789	0
SCF:0000568	AC:000467	0.95909029	0.97786388	0.01877359	1
SCF:0000569	AC:000469	0.44335427	0.74461343	0.30125916	1
SCF:0000570	AC:000470	0.95645883	0.89312333	-0.06333550	0
SCF:0000571	AC:000475	0.31246162	0.44328249	0.13082087	1
SCF:0000572	AC:000477	0.47020930	0.69847066	0.22826136	1
SCF:0000573	AC:000477	0.47020930	0.59237599	0.12216669	1
SCF:0000574	AC:000479	0.74859494	0.73601517	-0.01257977	0
SCF:0000575	AC:000480	0.36952950	0.35642864	-0.01310086	0
SCF:0000576	AC:000480	0.36952950	0.44491431	0.07538481	1
SCF:0000577	AC:000480	0.36952950	0.76429057	0.39476107	1
SCF:0000578	AC:000480	0.36952950	0.43304884	0.06351934	1
SCF:0000579	AC:000480	0.36952950	0.96451795	0.59498845	1
SCF:0000580	AC:000481	0.56200181	0.78162741	0.21962560	1
SCF:0000581	AC:000482	0.99319813	0.98910535	-0.00409278	0
SCF:0000582	AC:000482	0.99319813	0.99440014	0.00120201	1
SCF:0000583	AC:000482	0.99319813	0.98304096	-0.01015717	0
SCF:0000584	AC:000485	0.85419431	0.82754067	-0.02665364	0
SCF:0000585	AC:000488	0.50468628	0.71745907	0.21277279	1
SCF:0000586	AC:000488	0.50468628	0.43041401	-0.07427227	0
SCF:0000587	AC:000489	0.41527880	0.55980658	0.14452778	1
SCF:0000588	AC:000491	0.94734791	0.96289417	0.01554626	1
SCF:0000589	AC:000492	0.60823787	0.66557920	0.05734133	1
SCF:0000590	AC:000494	0.53164936	0.65182601	0.12017665	1
SCF:0000591	AC:000496	0.54067652	0.56532163	0.02464511	1
SCF:0000592	AC:000498	0.61603591	0.62687695	0.01084104	1
SCF:0000593	AC:000498	0.61603591	0.62136028	0.00532437	1
SCF:0000594	AC:000499	0.82850461	0.83421690	0.00571229	1
SCF:0000595	AC:000499	0.82850461	0.81049770	-0.01800691	0
SCF:0000596	AC:000499	0.82850461	0.79696968	-0.03153493	0
SCF:0000597	AC:000499	0.82850461	0.63296347	-0.19554114	0
SCF:0000598	AC:000500	0.73457262	0.66766905	-0.06690357	0
SCF:0000599	AC:000502	0.45628816	0.45058423	-0.00570393	0
SCF:0000600	AC:000502	0.45628816	0.59748437	0.14119621	1
SCF:0000601	AC:000503	0.59807828	0.57076168	-0.02731660	0
SCF:0000602	AC:000503	0.59807828	0.41364673	-0.18443155	0
SCF:0000603	AC:000504	0.64629102	0.68295673	0.03666571	1
SCF:0000604	AC:000505	0.41683480	0.51798398	0.10114918	1
SCF:0000605	AC:000505	0.41683480	0.49746947	0.08063467	1
SCF:0000606	AC:000505	0.41683480	0.34975940	-0.06707540	0
SCF:0000607	AC:000505	0.41683480	0.51427954	0.09744474	1
SCF:0000608	AC:000508	0.37440554	0.26518320	-0.10922234	0
SCF:0000609	AC:000508	0.37440554	0.41219075	0.03778521	1
SCF:0000610	AC:000508	0.37440554	0.39095590	0.01655036	1
SCF:0000611	AC:000516	0.95976127	0.96951616	0.00975489	1
SCF:0000612	AC:000519	0.97329500	0.99357295	0.02027795	1
SCF:0000613	AC:000519	0.97329500	0.98045432	0.00715932	1
SCF:0000614	AC:000520	0.97791049	0.90159768	-0.07631281	0
SCF:0000615	AC:000520	0.97791049	0.90526655	-0.07264394	0
SCF:0000616	AC:000520	0.97791049	0.95944432	-0.01846617	0
SCF:0000617	AC:000520	0.97791049	0.95886109	-0.01904940	0
SCF:0000618	AC:000520	0.97791049	0.94565118	-0.03225931	0
SCF:0000619	AC:000521	0.63355759	0.79123994	0.15768235	1
SCF:0000620	AC:000521	0.63355759	0.81826952	0.18471193	1
SCF:0000621	AC:000527	0.93641296	0.91210702	-0.02430594	0
SCF:0000622	AC:000527	0.93641296	0.95147428	0.01506132	1
SCF:0000623	AC:000531	0.90814611	0.87928421	-0.02886190	0
SCF:0000624	AC:000531	0.90814611	0.90063295	-0.00751316	0
SCF:0000625	AC:000531	0.90814611	0.79692509	-0.11122102	0
SCF:0000626	AC:000532	0.91709515	0.83519977	-0.08189538	0
SCF:0000627	AC:000533	0.61097832	0.71286849	0.10189017	1
SCF:0000628	AC:000533	0.61097832	0.64761823	0.03663991	1
SCF:0000629	AC:000533	0.61097832	0.85487514	0.24389682	1
SCF:0000630	AC:000533	0.61097832	0.48025481	-0.13072351	0
SCF:0000631	AC:000533	0.61097832	0.40259926	-0.20837906	0
SCF:0000632	AC:000535	0.44481736	0.46962651	0.02480915	1
SCF:0000633	AC:000536	0.74490464	0.73344144	-0.01146320	0
SCF:0000634	AC:000536	0.74490464	0.73567691	-0.00922773	0
SCF:0000635	AC:000536	0.74490464	0.41259899	-0.33230565	0
SCF:0000636	AC:000538	0.46228953	0.41183534	-0.05045419	0
SCF:0000637	AC:000538	0.46228953	0.49714786	0.03485833	1
SCF:0000638	AC:000538	0.46228953	0.47086582	0.00857629	1
SCF:0000639	AC:000541	0.61596658	0.72386703	0.10790045	1
SCF:0000640	AC:000541	0.61596658	0.52617181	-0.08979477	0
SCF:0000641	AC:000542	0.44457822	0.52381837	0.07924015	1
SCF:0000642	AC:000542	0.44457822	0.47199578	0.02741756	1
SCF:0000643	AC:000542	0.44457822	0.48492794	0.04034972	1
SCF:0000644	AC:000544	0.51719390	0.58382426	0.06663036	1
SCF:0000645	AC:000548	0.72300506	0.72960582	0.00660076	1
SCF:0000646	AC:000549	0.94778947	0.95624769	0.00845822	1
SCF:0000647	AC:000549	0.94778947	0.96750072	0.01971125	1
SCF:0000648	AC:000550	0.91970873	0.71068909	-0.20901964	0
SCF:0000649	AC:000550	0.91970873	0.86140167	-0.05830706	0
SCF:0000650	AC:000550	0.91970873	0.95651066	0.03680193	1
SCF:0000651	AC:000551	0.56716639	0.72566051	0.15849412	1
SCF:0000652	AC:000551	0.56716639	0.50736004	-0.05980635	0
SCF:0000653	AC:000553	0.48942190	0.51027785	0.02085595	1
SCF:0000654	AC:000554	0.97868958	0.98166851	0.00297893	1
SCF:0000655	AC:000554	0.97868958	0.85672671	-0.12196287	0
SCF:0000656	AC:000554	0.97868958	0.97366229	-0.00502729	0
SCF:0000657	AC:000558	0.52908691	0.59506822	0.06598131	1
SCF:0000658	AC:000559	0.84836000	0.70202574	-0.14633426	0
SCF:0000659	AC:000560	0.83541002	0.80136542	-0.03404460	0
SCF:0000660	AC:000560	0.83541002	0.79110111	-0.04430891	0
SCF:0000661	AC:000563	0.92808017	0.96021751	0.03213734	1
SCF:0000662	AC:000563	0.92808017	0.75370896	-0.17437121	0
SCF:0000663	AC:000563	0.92808017	0.78872747	-0.13935270	0
SCF:0000664	AC:000563	0.92808017	0.83609780	-0.09198237	0
SCF:0000665	AC:000564	0.57098578	0.38128042	-0.18970536	0
SCF:0000666	AC:000564	0.57098578	0.46959938	-0.10138640	0
SCF:0000667	AC:000565	0.62073233	0.67898153	0.05824920	1
SCF:0000668	AC:000566	0.49502200	0.64186762	0.14684562	1
SCF:0000669	AC:000568	0.50273283	0.61267736	0.10994453	1
SCF:0000670	AC:000568	0.50273283	0.67093360	0.16820077	1
SCF:0000671	AC:000573	0.37552860	0.47875981	0.10323121	1
SCF:0000672	AC:000575	0.93976674	0.94530738	0.00554064	1
SCF:0000673	AC:000577	0.84754704	0.60723770	-0.24030934	0
SCF:0000674	AC:000577	0.84754704	0.66234511	-0.18520193	0
SCF:0000675	AC:000578	0.46504982	0.31889883	-0.14615099	0
SCF:0000676	AC:000578	0.46504982	0.52572854	0.06067872	1
SCF:0000677	AC:000578	0.46504982	0.62398757	0.15893775	1
SCF:0000678	AC:000578	0.46504982	0.80507845	0.34002863	1
SCF:0000679	AC:000581	0.33047965	0.47014933	0.13966968	1
SCF:0000680	AC:000581	0.33047965	0.35760996	0.02713031	1
SCF:0000681	AC:000581	0.33047965	0.38826483	0.05778518	1
SCF:0000682	AC:000582	0.87726029	0.86410970	-0.01315059	0
SCF:0000683	AC:000585	0.42817096	0.54061349	0.11244253	1
SCF:0000684	AC:000587	0.84438226	0.92328264	0.07890038	1
SCF:0000685	AC:000587	0.84438226	0.89229072	0.04790846	1
SCF:0000686	AC:000588	0.56522130	0.66359842	0.09837712	1
SCF:0000687	AC:000588	0.56522130	0.57419566	0.00897436	1
SCF:0000688	AC:000591	0.45209017	0.38736375	-0.06472642	0
SCF:0000689	AC:000591	0.45209017	0.48478974	0.03269957	1
SCF:0000690	AC:000593	0.97817550	0.96069183	-0.01748367	0
SCF:0000691	AC:000593	0.97817550	0.96642455	-0.01175095	0
SCF:0000692	AC:000594	0.71434278	0.68797974	-0.02636304	0
SCF:0000693	AC:000594	0.71434278	0.71710772	0.00276494	1
SCF:0000694	AC:000594	0.71434278	0.69388474	-0.02045804	0
SCF:0000695	AC:000595	0.78144342	0.71784514	-0.06359828	0
SCF:0000696	AC:000595	0.78144342	0.36680208	-0.41464134	0
SCF:0000697	AC:000596	0.46457953	0.43706110	-0.02751843	0
SCF:0000698	AC:000596	0.46457953	0.61551329	0.15093376	1
SCF:0000699	AC:000597	0.67957225	0.78559682	0.10602457	1
SCF:0000700	AC:000597	0.67957225	0.93778196	0.25820971	1
SCF:0000701	AC:000598	0.66651054	0.62912620	-0.03738434	0
SCF:0000702	AC:000599	0.59648222	0.59264545	-0.00383677	0
SCF:0000703	AC:000599	0.59648222	0.67621690	0.07973468	1
SCF:0000704	AC:000599	0.59648222	0.72491050	0.12842828	1
SCF:0000705	AC:000600	0.37799294	0.83309996	0.45510702	1
SCF:0000706	AC:000601	0.82773355	0.69385943	-0.13387412	0
SCF:0000707	AC:000602	0.72351033	0.74763360	0.02412327	1
SCF:0000708	AC:000604	0.67402658	0.76440579	0.09037921	1
SCF:0000709	AC:000606	0.60488891	0.68389717	0.07900826	1
SCF:0000710	AC:000607	0.99221018	0.99313984	0.00092966	1
SCF:0000711	AC:000607	0.99221018	0.99338945	0.00117927	1
SCF:0000712	AC:000608	0.90386161	0.96637180	0.06251019	1
SCF:0000713	AC:000608	0.90386161	0.90377545	-0.00008616	0
SCF:0000714	AC:000608	0.90386161	0.85002184	-0.05383977	0
SCF:0000715	AC:000610	0.99484167	0.98894503	-0.00589664	0
SCF:0000716	AC:000611	0.56940747	0.51319134	-0.05621613	0
SCF:0000717	AC:000611	0.56940747	0.56752353	-0.00188394	0
SCF:0000718	AC:000611	0.56940747	0.72347256	0.15406509	1
SCF:0000719	AC:000612	0.23351453	0.24736282	0.01384829	1
SCF:0000720	AC:000612	0.23351453	0.60321025	0.36969572	1
SCF:0000721	AC:000613	0.95366215	0.95211758	-0.00154457	0
SCF:0000722	AC:000613	0.95366215	0.94817756	-0.00548459	0
SCF:0000723	AC:000615	0.50657078	0.61244791	0.10587713	1
SCF:0000724	AC:000616	0.75770232	0.75770333	0.00000101	1
SCF:0000725	AC:000616	0.75770232	0.75932604	0.00162372	1
SCF:0000726	AC:000616	0.75770232	0.88611507	0.12841275	1
SCF:0000727	AC:000616	0.75770232	0.81336072	0.05565840	1
SCF:0000728	AC:000617	0.57316796	0.55591844	-0.01724952	0
SCF:0000729	AC:000617	0.57316796	0.77601096	0.20284300	1
SCF:0000730	AC:000618	0.59722671	0.62172511	0.02449840	1
SCF:0000731	AC:000618	0.59722671	0.52359712	-0.07362959	0
SCF:0000732	AC:000618	0.59722671	0.50290413	-0.09432258	0
SCF:0000733	AC:000619	0.12079827	0.27723422	0.15643595	1
SCF:0000734	AC:000620	0.96963369	0.75076234	-0.21887135	0
SCF:0000735	AC:000620	0.96963369	0.96963363	-0.00000006	0
SCF:0000736	AC:000623	0.92685321	0.93691600	0.01006279	1
SCF:0000737	AC:000624	0.97552192	0.97200799	-0.00351393	0
SCF:0000738	AC:000624	0.97552192	0.94968101	-0.02584091	0
SCF:0000739	AC:000625	0.84318507	0.64647520	-0.19670987	0
SCF:0000740	AC:000626	0.72099388	0.68069920	-0.04029468	0
SCF:0000741	AC:000626	0.72099388	0.88587701	0.16488313	1
SCF:0000742	AC:000626	0.72099388	0.74900687	0.02801299	1
SCF:0000743	AC:000627	0.70431325	0.76751277	0.06319952	1
SCF:0000744	AC:000628	0.78555502	0.86119707	0.07564205	1
SCF:0000745	AC:000628	0.78555502	0.89289914	0.10734412	1
SCF:0000746	AC:000628	0.78555502	0.79411796	0.00856294	1
SCF:0000747	AC:000628	0.78555502	0.81918517	0.03363015	1
SCF:0000748	AC:000631	0.98588192	0.86973157	-0.11615035	0
SCF:0000749	AC:000631	0.98588192	0.80325076	-0.18263116	0
SCF:0000750	AC:000632	0.81842559	0.93295517	0.11452958	1
SCF:0000751	AC:000633	0.98687944	0.98005387	-0.00682557	0
SCF:0000752	AC:000633	0.98687944	0.98449990	-0.00237954	0
SCF:0000753	AC:000633	0.98687944	0.98607353	-0.00080591	0
SCF:0000754	AC:000633	0.98687944	0.97579306	-0.01108638	0
SCF:0000755	AC:000634	0.61386226	0.60677784	-0.00708442	0
SCF:0000756	AC:000634	0.61386226	0.76480589	0.15094363	1
SCF:0000757	AC:000634	0.61386226	0.78629571	0.17243345	1
SCF:0000758	AC:000634	0.61386226	0.72710929	0.11324703	1
SCF:0000759	AC:000636	0.60837827	0.57186815	-0.03651012	0
SCF:0000760	AC:000636	0.60837827	0.58824998	-0.02012829	0
SCF:0000761	AC:000636	0.60837827	0.61244791	0.00406964	1
SCF:0000762	AC:000636	0.60837827	0.62807744	0.01969917	1
SCF:0000763	AC:000636	0.60837827	0.65574512	0.04736685	1
SCF:0000764	AC:000636	0.60837827	0.66828414	0.05990587	1
SCF:0000765	AC:000639	0.98873630	0.98043695	-0.00829935	0
SCF:0000766	AC:000639	0.98873630	0.98456794	-0.00416836	0
SCF:0000767	AC:000639	0.98873630	0.84404435	-0.14469195	0
SCF:0000768	AC:000641	0.97851869	0.94679562	-0.03172307	0
SCF:0000769	AC:000641	0.97851869	0.98356778	0.00504909	1
SCF:0000770	AC:000641	0.97851869	0.97849718	-0.00002151	0
SCF:0000771	AC:000641	0.97851869	0.97815067	-0.00036802	0
SCF:0000772	AC:000641	0.97851869	0.98550457	0.00698588	1
SCF:0000773	AC:000642	0.96796427	0.96069183	-0.00727244	0
SCF:0000774	AC:000642	0.96796427	0.96949704	0.00153277	1
SCF:0000775	AC:000643	0.96272293	0.95306396	-0.00965897	0
SCF:0000776	AC:000644	0.88586538	0.83133188	-0.05453350	0
SCF:0000777	AC:000646	0.58637670	0.64074499	0.05436829	1
SCF:0000778	AC:000646	0.58637670	0.65263922	0.06626252	1
SCF:0000779	AC:000646	0.58637670	0.62172511	0.03534841	1
SCF:0000780	AC:000646	0.58637670	0.52643102	-0.05994568	0
SCF:0000781	AC:000647	0.94818159	0.96069183	0.01251024	1
SCF:0000782	AC:000647	0.94818159	0.96856572	0.02038413	1
SCF:0000783	AC:000648	0.78191102	0.84404435	0.06213333	1
