pair_id	score_mean	score_sd_across_crop_seeds	score_seed13	score_seed29	score_seed47	score_seed71	score_seed97
SP:0000502	0.45628816	0.03626939	0.40833777	0.45562837	0.51702580	0.43417655	0.46627234
SP:0000503	0.59807828	0.00000000	0.59807828	0.59807828	0.59807828	0.59807828	0.59807828
SP:0000504	0.64629102	0.00000000	0.64629102	0.64629102	0.64629102	0.64629102	0.64629102
SP:0000505	0.41683480	0.00000000	0.41683480	0.41683480	0.41683480	0.41683480	0.41683480
SP:0000508	0.37440554	0.00000000	0.37440554	0.37440554	0.37440554	0.37440554	0.37440554
SP:0000516	0.95976127	0.00000000	0.95976127	0.95976127	0.95976127	0.95976127	0.95976127
SP:0000519	0.97329500	0.00000000	0.97329500	0.97329500	0.97329500	0.97329500	0.97329500
SP:0000520	0.97791049	0.00000000	0.97791049	0.97791049	0.97791049	0.97791049	0.97791049
SP:0000521	0.63355759	0.07516685	0.75320855	0.52109070	0.65877810	0.62522992	0.60948068
SP:0000527	0.93641296	0.00000000	0.93641296	0.93641296	0.93641296	0.93641296	0.93641296
SP:0000531	0.90814611	0.00000000	0.90814611	0.90814611	0.90814611	0.90814611	0.90814611
SP:0000532	0.91709515	0.00000000	0.91709515	0.91709515	0.91709515	0.91709515	0.91709515
SP:0000533	0.61097832	0.03100611	0.62461162	0.61124126	0.56830224	0.59083152	0.65990496
SP:0000535	0.44481736	0.03430992	0.45839034	0.45590109	0.37751981	0.45775039	0.47452518
SP:0000536	0.74490464	0.00000000	0.74490464	0.74490464	0.74490464	0.74490464	0.74490464
SP:0000538	0.46228953	0.00598481	0.46505621	0.45366066	0.47126792	0.46313044	0.45833240
SP:0000541	0.61596658	0.02903050	0.56888519	0.64080697	0.59815642	0.64741355	0.62457078
SP:0000542	0.44457822	0.00000000	0.44457822	0.44457822	0.44457822	0.44457822	0.44457822
SP:0000544	0.51719390	0.00000000	0.51719390	0.51719390	0.51719390	0.51719390	0.51719390
SP:0000548	0.72300506	0.00000000	0.72300506	0.72300506	0.72300506	0.72300506	0.72300506
SP:0000549	0.94778947	0.00000000	0.94778947	0.94778947	0.94778947	0.94778947	0.94778947
SP:0000550	0.91970873	0.00000000	0.91970873	0.91970873	0.91970873	0.91970873	0.91970873
SP:0000551	0.56716639	0.00000000	0.56716639	0.56716639	0.56716639	0.56716639	0.56716639
SP:0000553	0.48942190	0.00000000	0.48942190	0.48942190	0.48942190	0.48942190	0.48942190
SP:0000554	0.97868958	0.00000000	0.97868958	0.97868958	0.97868958	0.97868958	0.97868958
SP:0000558	0.52908691	0.00000000	0.52908691	0.52908691	0.52908691	0.52908691	0.52908691
SP:0000559	0.84836000	0.00152865	0.84954512	0.84940580	0.84707868	0.84600199	0.84976840
SP:0000560	0.83541002	0.00253484	0.83401691	0.83909624	0.83452726	0.83742735	0.83198231
SP:0000563	0.92808017	0.00000000	0.92808017	0.92808017	0.92808017	0.92808017	0.92808017
SP:0000564	0.57098578	0.00000000	0.57098578	0.57098578	0.57098578	0.57098578	0.57098578
SP:0000565	0.62073233	0.08146708	0.62012705	0.49580033	0.71440006	0.70106655	0.57226767
SP:0000566	0.49502200	0.00000000	0.49502200	0.49502200	0.49502200	0.49502200	0.49502200
SP:0000568	0.50273283	0.02886288	0.48319898	0.55544112	0.47173460	0.49704390	0.50624554
SP:0000573	0.37552860	0.00000000	0.37552860	0.37552860	0.37552860	0.37552860	0.37552860
SP:0000575	0.93976674	0.00000000	0.93976674	0.93976674	0.93976674	0.93976674	0.93976674
SP:0000577	0.84754704	0.01038593	0.83600622	0.83997971	0.85885426	0.84168527	0.86120972
SP:0000578	0.46504982	0.02446727	0.45996240	0.42016510	0.47411261	0.48961522	0.48139375
SP:0000581	0.33047965	0.00000000	0.33047965	0.33047965	0.33047965	0.33047965	0.33047965
SP:0000582	0.87726029	0.00000000	0.87726029	0.87726029	0.87726029	0.87726029	0.87726029
SP:0000585	0.42817096	0.00000000	0.42817096	0.42817096	0.42817096	0.42817096	0.42817096
SP:0000587	0.84438226	0.00821246	0.83637834	0.84666911	0.85059023	0.85484362	0.83343002
SP:0000588	0.56522130	0.00000000	0.56522130	0.56522130	0.56522130	0.56522130	0.56522130
SP:0000591	0.45209017	0.00000000	0.45209017	0.45209017	0.45209017	0.45209017	0.45209017
SP:0000593	0.97817550	0.00184807	0.97827566	0.98110392	0.97788956	0.97527966	0.97832867
SP:0000594	0.71434278	0.00596894	0.70792976	0.72402891	0.71299794	0.71782416	0.70893312
SP:0000595	0.78144342	0.00000000	0.78144342	0.78144342	0.78144342	0.78144342	0.78144342
SP:0000596	0.46457953	0.00000000	0.46457953	0.46457953	0.46457953	0.46457953	0.46457953
SP:0000597	0.67957225	0.00000000	0.67957225	0.67957225	0.67957225	0.67957225	0.67957225
SP:0000598	0.66651054	0.04479747	0.66646677	0.62565294	0.64333683	0.64481312	0.75228304
SP:0000599	0.59648222	0.00000000	0.59648222	0.59648222	0.59648222	0.59648222	0.59648222
SP:0000600	0.37799294	0.00000000	0.37799294	0.37799294	0.37799294	0.37799294	0.37799294
SP:0000601	0.82773355	0.00000000	0.82773355	0.82773355	0.82773355	0.82773355	0.82773355
SP:0000602	0.72351033	0.00000000	0.72351033	0.72351033	0.72351033	0.72351033	0.72351033
SP:0000604	0.67402658	0.00000000	0.67402658	0.67402658	0.67402658	0.67402658	0.67402658
SP:0000606	0.60488891	0.00000000	0.60488891	0.60488891	0.60488891	0.60488891	0.60488891
SP:0000607	0.99221018	0.00000000	0.99221018	0.99221018	0.99221018	0.99221018	0.99221018
SP:0000608	0.90386161	0.00000000	0.90386161	0.90386161	0.90386161	0.90386161	0.90386161
SP:0000610	0.99484167	0.00000000	0.99484167	0.99484167	0.99484167	0.99484167	0.99484167
SP:0000611	0.56940747	0.00510281	0.57348997	0.56337150	0.56337830	0.57129151	0.57550609
SP:0000612	0.23351453	0.01863814	0.21577863	0.21280292	0.26013931	0.22906732	0.24978449
SP:0000613	0.95366215	0.00237047	0.95464108	0.95359117	0.95178235	0.95074760	0.95754856
SP:0000615	0.50657078	0.00000000	0.50657078	0.50657078	0.50657078	0.50657078	0.50657078
SP:0000616	0.75770232	0.00000000	0.75770232	0.75770232	0.75770232	0.75770232	0.75770232
SP:0000617	0.57316796	0.00000000	0.57316796	0.57316796	0.57316796	0.57316796	0.57316796
SP:0000618	0.59722671	0.00744815	0.60129806	0.59841228	0.60080701	0.60299453	0.58262168
SP:0000619	0.12079827	0.00000000	0.12079827	0.12079827	0.12079827	0.12079827	0.12079827
SP:0000620	0.96963369	0.00000000	0.96963369	0.96963369	0.96963369	0.96963369	0.96963369
SP:0000623	0.92685321	0.00000000	0.92685321	0.92685321	0.92685321	0.92685321	0.92685321
SP:0000624	0.97552192	0.00000000	0.97552192	0.97552192	0.97552192	0.97552192	0.97552192
SP:0000625	0.84318507	0.00000000	0.84318507	0.84318507	0.84318507	0.84318507	0.84318507
SP:0000626	0.72099388	0.00000000	0.72099388	0.72099388	0.72099388	0.72099388	0.72099388
SP:0000627	0.70431325	0.00000000	0.70431325	0.70431325	0.70431325	0.70431325	0.70431325
SP:0000628	0.78555502	0.01222802	0.80872097	0.77953187	0.78278088	0.78401685	0.77272454
SP:0000631	0.98588192	0.00000000	0.98588192	0.98588192	0.98588192	0.98588192	0.98588192
SP:0000632	0.81842559	0.01107384	0.80290606	0.80931184	0.83262751	0.81957114	0.82771143
SP:0000633	0.98687944	0.00000000	0.98687944	0.98687944	0.98687944	0.98687944	0.98687944
SP:0000634	0.61386226	0.00000000	0.61386226	0.61386226	0.61386226	0.61386226	0.61386226
SP:0000636	0.60837827	0.00000000	0.60837827	0.60837827	0.60837827	0.60837827	0.60837827
SP:0000639	0.98873630	0.00000000	0.98873630	0.98873630	0.98873630	0.98873630	0.98873630
SP:0000641	0.97851869	0.00000000	0.97851869	0.97851869	0.97851869	0.97851869	0.97851869
SP:0000642	0.96796427	0.00132491	0.96546319	0.96922740	0.96789178	0.96844325	0.96879571
SP:0000643	0.96272293	0.00000000	0.96272293	0.96272293	0.96272293	0.96272293	0.96272293
SP:0000644	0.88586538	0.00938492	0.88182664	0.88803109	0.86982360	0.89570970	0.89393586
SP:0000646	0.58637670	0.01312879	0.59645927	0.56553635	0.58398509	0.58214226	0.60376051
SP:0000647	0.94818159	0.00285905	0.94939807	0.94688601	0.95139549	0.94326234	0.94996605
SP:0000648	0.78191102	0.00000000	0.78191102	0.78191102	0.78191102	0.78191102	0.78191102
SP:0000649	0.71214117	0.00276185	0.71184930	0.71733921	0.70979483	0.71192256	0.70979996
SP:0000651	0.88206731	0.01032689	0.87120665	0.90054848	0.88252259	0.88255153	0.87350732
SP:0000657	0.40759332	0.01154756	0.38761513	0.41081723	0.40508782	0.41150208	0.42294434
SP:0000661	0.35023043	0.00000000	0.35023043	0.35023043	0.35023043	0.35023043	0.35023043
SP:0000664	0.93167952	0.00000000	0.93167952	0.93167952	0.93167952	0.93167952	0.93167952
SP:0000665	0.61832403	0.05527475	0.62101487	0.51373057	0.63274538	0.64991979	0.67420952
SP:0000666	0.99052507	0.00000000	0.99052507	0.99052507	0.99052507	0.99052507	0.99052507
SP:0000667	0.74491751	0.00000000	0.74491751	0.74491751	0.74491751	0.74491751	0.74491751
SP:0000669	0.72575345	0.00000000	0.72575345	0.72575345	0.72575345	0.72575345	0.72575345
SP:0000670	0.54210584	0.00000000	0.54210584	0.54210584	0.54210584	0.54210584	0.54210584
SP:0000671	0.72773550	0.01645103	0.71605423	0.74239177	0.75242147	0.71167320	0.71613682
SP:0000672	0.95737001	0.00410850	0.95551312	0.96254590	0.95224136	0.95465403	0.96189565
SP:0000673	0.62363335	0.00000000	0.62363335	0.62363335	0.62363335	0.62363335	0.62363335
SP:0000675	0.97553036	0.00000000	0.97553036	0.97553036	0.97553036	0.97553036	0.97553036
SP:0000677	0.95170351	0.00437389	0.95934972	0.95000762	0.95035350	0.95271320	0.94609353
SP:0000678	0.58533605	0.00000000	0.58533605	0.58533605	0.58533605	0.58533605	0.58533605
SP:0000679	0.44945350	0.00838649	0.43876744	0.45763408	0.45507676	0.43970708	0.45608215
SP:0000680	0.42236802	0.00000000	0.42236802	0.42236802	0.42236802	0.42236802	0.42236802
SP:0000681	0.95587411	0.00000000	0.95587411	0.95587411	0.95587411	0.95587411	0.95587411
SP:0000683	0.46119952	0.00000000	0.46119952	0.46119952	0.46119952	0.46119952	0.46119952
SP:0000684	0.40770446	0.00000000	0.40770446	0.40770446	0.40770446	0.40770446	0.40770446
SP:0000685	0.87203840	0.00000000	0.87203840	0.87203840	0.87203840	0.87203840	0.87203840
SP:0000686	0.89852862	0.01316368	0.91249365	0.87630356	0.91102568	0.89393172	0.89888850
SP:0000688	0.47267448	0.02247553	0.51249353	0.46180701	0.44450318	0.47603670	0.46853198
SP:0000689	0.96160709	0.00000002	0.96160704	0.96160710	0.96160710	0.96160710	0.96160710
SP:0000690	0.83074499	0.00000039	0.83074421	0.83074519	0.83074519	0.83074519	0.83074519
SP:0000693	0.76240729	0.00000008	0.76240712	0.76240734	0.76240734	0.76240734	0.76240734
SP:0000700	0.98841989	0.00000000	0.98841989	0.98841989	0.98841989	0.98841989	0.98841989
SP:0000701	0.47447594	0.00000000	0.47447594	0.47447594	0.47447594	0.47447594	0.47447594
SP:0000706	0.69863656	0.00000000	0.69863656	0.69863656	0.69863656	0.69863656	0.69863656
SP:0000707	0.49272786	0.00000000	0.49272786	0.49272786	0.49272786	0.49272786	0.49272786
SP:0000708	0.66502535	0.01033767	0.67636845	0.66248807	0.67705303	0.65894169	0.65027553
SP:0000709	0.94760307	0.00000000	0.94760307	0.94760307	0.94760307	0.94760307	0.94760307
SP:0000710	0.85612735	0.00000000	0.85612735	0.85612735	0.85612735	0.85612735	0.85612735
SP:0000711	0.38541017	0.03983818	0.39815499	0.33667154	0.41030763	0.34239874	0.43951794
SP:0000712	0.85839743	0.04404004	0.91974848	0.83585718	0.80965084	0.82463536	0.90209528
SP:0000714	0.56950141	0.04874724	0.52218882	0.53207287	0.54977764	0.58711730	0.65635039
SP:0000715	0.79237105	0.02912066	0.82297721	0.79101458	0.82690328	0.75435856	0.76660162
SP:0000716	0.78481620	0.05766848	0.86374414	0.83370740	0.77865275	0.70710260	0.74087411
SP:0000718	0.50100856	0.04379475	0.46393520	0.55061616	0.46712532	0.46489318	0.55847296
SP:0000723	0.95567924	0.00000000	0.95567924	0.95567924	0.95567924	0.95567924	0.95567924
SP:0000724	0.99576637	0.00000000	0.99576637	0.99576637	0.99576637	0.99576637	0.99576637
SP:0000725	0.89198157	0.00000000	0.89198157	0.89198157	0.89198157	0.89198157	0.89198157
SP:0000726	0.56460104	0.00000000	0.56460104	0.56460104	0.56460104	0.56460104	0.56460104
SP:0000727	0.83900195	0.00000000	0.83900195	0.83900195	0.83900195	0.83900195	0.83900195
SP:0000729	0.85862228	0.03700812	0.83958530	0.90923530	0.82567239	0.82164437	0.89697406
SP:0000730	0.80563915	0.00000000	0.80563915	0.80563915	0.80563915	0.80563915	0.80563915
SP:0000735	0.36315078	0.02745413	0.39606467	0.35652359	0.35831082	0.31787314	0.38698170
SP:0000736	0.60822700	0.02449273	0.60996087	0.56920075	0.60287653	0.64591274	0.61318412
SP:0000737	0.60993465	0.00000000	0.60993465	0.60993465	0.60993465	0.60993465	0.60993465
SP:0000738	0.87305257	0.00000000	0.87305257	0.87305257	0.87305257	0.87305257	0.87305257
SP:0000740	0.52577688	0.00000000	0.52577688	0.52577688	0.52577688	0.52577688	0.52577688
SP:0000742	0.72608608	0.00000000	0.72608608	0.72608608	0.72608608	0.72608608	0.72608608
SP:0000744	0.34789743	0.00000000	0.34789743	0.34789743	0.34789743	0.34789743	0.34789743
SP:0000745	0.24064437	0.00000000	0.24064437	0.24064437	0.24064437	0.24064437	0.24064437
SP:0000749	0.60058081	0.00897972	0.58747512	0.60727435	0.59825343	0.59649458	0.61340657
SP:0000751	0.90833208	0.00000000	0.90833208	0.90833208	0.90833208	0.90833208	0.90833208
SP:0000753	0.39772220	0.00000000	0.39772220	0.39772220	0.39772220	0.39772220	0.39772220
SP:0000754	0.78201771	0.00312257	0.78537380	0.78479323	0.78265920	0.77683723	0.78042507
SP:0000757	0.70598900	0.00000000	0.70598900	0.70598900	0.70598900	0.70598900	0.70598900
SP:0000758	0.95795530	0.00000000	0.95795530	0.95795530	0.95795530	0.95795530	0.95795530
SP:0000759	0.99002930	0.00000000	0.99002930	0.99002930	0.99002930	0.99002930	0.99002930
SP:0000763	0.52327030	0.00000000	0.52327030	0.52327030	0.52327030	0.52327030	0.52327030
SP:0000764	0.57761561	0.01653279	0.60580444	0.56737933	0.58689855	0.56173794	0.56625779
SP:0000767	0.99195996	0.00000000	0.99195996	0.99195996	0.99195996	0.99195996	0.99195996
SP:0000768	0.55778411	0.00000000	0.55778411	0.55778411	0.55778411	0.55778411	0.55778411
SP:0000769	0.64591522	0.00000000	0.64591522	0.64591522	0.64591522	0.64591522	0.64591522
SP:0000775	0.45936558	0.04022802	0.47450355	0.43981747	0.41373070	0.52991495	0.43886127
SP:0000776	0.55848377	0.00373630	0.55576676	0.56182865	0.56401780	0.55450296	0.55630269
SP:0000777	0.67208567	0.00000000	0.67208567	0.67208567	0.67208567	0.67208567	0.67208567
SP:0000779	0.81909266	0.00000000	0.81909266	0.81909266	0.81909266	0.81909266	0.81909266
SP:0000782	0.61760890	0.00000000	0.61760890	0.61760890	0.61760890	0.61760890	0.61760890
SP:0000783	0.64831652	0.00000000	0.64831652	0.64831652	0.64831652	0.64831652	0.64831652
SP:0000784	0.57924750	0.00000000	0.57924750	0.57924750	0.57924750	0.57924750	0.57924750
SP:0000785	0.74726245	0.00000000	0.74726245	0.74726245	0.74726245	0.74726245	0.74726245
SP:0000787	0.76820630	0.00000000	0.76820630	0.76820630	0.76820630	0.76820630	0.76820630
SP:0000788	0.62719641	0.00000000	0.62719641	0.62719641	0.62719641	0.62719641	0.62719641
SP:0000789	0.61044986	0.00000000	0.61044986	0.61044986	0.61044986	0.61044986	0.61044986
SP:0000792	0.67259373	0.00442918	0.67305985	0.67638704	0.66483325	0.67727068	0.67141783
SP:0000793	0.78440118	0.00000000	0.78440118	0.78440118	0.78440118	0.78440118	0.78440118
SP:0000794	0.79615032	0.01708677	0.81772369	0.78238735	0.81641498	0.78242725	0.78179833
SP:0000795	0.81103742	0.00000000	0.81103742	0.81103742	0.81103742	0.81103742	0.81103742
SP:0000796	0.98876548	0.00089775	0.98881301	0.98842787	0.98744384	0.99023011	0.98891258
SP:0000799	0.68005905	0.00000000	0.68005905	0.68005905	0.68005905	0.68005905	0.68005905
SP:0000800	0.56034188	0.00000000	0.56034188	0.56034188	0.56034188	0.56034188	0.56034188
SP:0000802	0.91073629	0.00000000	0.91073629	0.91073629	0.91073629	0.91073629	0.91073629
SP:0000803	0.87557398	0.00382044	0.87581119	0.88249829	0.87499970	0.87349495	0.87106573
SP:0000804	0.24814944	0.00000000	0.24814944	0.24814944	0.24814944	0.24814944	0.24814944
SP:0000805	0.69621208	0.00000000	0.69621208	0.69621208	0.69621208	0.69621208	0.69621208
SP:0000806	0.98273632	0.00000000	0.98273632	0.98273632	0.98273632	0.98273632	0.98273632
SP:0000807	0.55945465	0.00000000	0.55945465	0.55945465	0.55945465	0.55945465	0.55945465
SP:0000808	0.95289465	0.00425314	0.95431045	0.95354143	0.94885657	0.94797624	0.95978859
SP:0000809	0.48571594	0.00000000	0.48571594	0.48571594	0.48571594	0.48571594	0.48571594
SP:0000810	0.82729556	0.02696188	0.84274834	0.83233229	0.83913097	0.77433616	0.84793004
SP:0000812	0.51218200	0.00000000	0.51218200	0.51218200	0.51218200	0.51218200	0.51218200
SP:0000813	0.69825980	0.00000000	0.69825980	0.69825980	0.69825980	0.69825980	0.69825980
SP:0000814	0.60074893	0.00000000	0.60074893	0.60074893	0.60074893	0.60074893	0.60074893
SP:0000815	0.72972948	0.07437078	0.67057955	0.76155901	0.84824071	0.73383537	0.63443275
SP:0000819	0.86505054	0.03099267	0.87663483	0.88075018	0.82135275	0.83877668	0.90773824
SP:0000820	0.92716369	0.00000000	0.92716369	0.92716369	0.92716369	0.92716369	0.92716369
SP:0000821	0.87005007	0.00000000	0.87005007	0.87005007	0.87005007	0.87005007	0.87005007
SP:0000822	0.98397142	0.00000000	0.98397142	0.98397142	0.98397142	0.98397142	0.98397142
SP:0000824	0.72488675	0.00000000	0.72488675	0.72488675	0.72488675	0.72488675	0.72488675
SP:0000827	0.74397671	0.00000000	0.74397671	0.74397671	0.74397671	0.74397671	0.74397671
SP:0000828	0.42546636	0.01183946	0.42347939	0.40383923	0.43088330	0.43042536	0.43870451
SP:0000829	0.70425477	0.00000000	0.70425477	0.70425477	0.70425477	0.70425477	0.70425477
SP:0000830	0.63939977	0.00000000	0.63939977	0.63939977	0.63939977	0.63939977	0.63939977
SP:0000832	0.97783935	0.00234355	0.98023638	0.97692073	0.98072034	0.97689843	0.97442088
SP:0000833	0.71872961	0.00000000	0.71872961	0.71872961	0.71872961	0.71872961	0.71872961
SP:0000836	0.87423468	0.00000000	0.87423468	0.87423468	0.87423468	0.87423468	0.87423468
SP:0000837	0.88863465	0.00000000	0.88863465	0.88863465	0.88863465	0.88863465	0.88863465
SP:0000838	0.86409604	0.00000000	0.86409604	0.86409604	0.86409604	0.86409604	0.86409604
SP:0000839	0.94491947	0.00000000	0.94491947	0.94491947	0.94491947	0.94491947	0.94491947
SP:0000840	0.91635587	0.00499657	0.92015010	0.91954240	0.90752631	0.91407028	0.92049026
SP:0000841	0.68808257	0.00000000	0.68808257	0.68808257	0.68808257	0.68808257	0.68808257
SP:0000842	0.79634568	0.00762048	0.79511946	0.80055950	0.80169741	0.78198570	0.80236635
SP:0000844	0.91176493	0.00382674	0.90592602	0.90981171	0.91705513	0.91446432	0.91156745
SP:0000847	0.89618153	0.00000000	0.89618153	0.89618153	0.89618153	0.89618153	0.89618153
SP:0000850	0.88246462	0.00000000	0.88246462	0.88246462	0.88246462	0.88246462	0.88246462
SP:0000853	0.46669848	0.00000000	0.46669848	0.46669848	0.46669848	0.46669848	0.46669848
SP:0000857	0.68603292	0.00000000	0.68603292	0.68603292	0.68603292	0.68603292	0.68603292
SP:0000858	0.58918825	0.00000000	0.58918825	0.58918825	0.58918825	0.58918825	0.58918825
SP:0000859	0.55571500	0.00000000	0.55571500	0.55571500	0.55571500	0.55571500	0.55571500
SP:0000860	0.47890309	0.00000000	0.47890309	0.47890309	0.47890309	0.47890309	0.47890309
SP:0000862	0.92144099	0.00000000	0.92144099	0.92144099	0.92144099	0.92144099	0.92144099
SP:0000864	0.82337254	0.01490478	0.80884722	0.84707871	0.83420545	0.81019023	0.81654107
SP:0000868	0.82967740	0.00000000	0.82967740	0.82967740	0.82967740	0.82967740	0.82967740
SP:0000869	0.60117292	0.01489640	0.58353687	0.61676389	0.59829694	0.61998928	0.58727765
SP:0000871	0.66115270	0.01389567	0.65265756	0.67064552	0.64651634	0.65222501	0.68371907
SP:0000873	0.97598591	0.00000000	0.97598591	0.97598591	0.97598591	0.97598591	0.97598591
SP:0000874	0.36496857	0.00798081	0.35222242	0.37308489	0.36242196	0.36317668	0.37393691
SP:0000875	0.60254550	0.00000000	0.60254550	0.60254550	0.60254550	0.60254550	0.60254550
SP:0000876	0.62171629	0.00000000	0.62171629	0.62171629	0.62171629	0.62171629	0.62171629
SP:0000877	0.47639063	0.00000000	0.47639063	0.47639063	0.47639063	0.47639063	0.47639063
SP:0000880	0.66198009	0.00000000	0.66198009	0.66198009	0.66198009	0.66198009	0.66198009
SP:0000881	0.65369820	0.00000000	0.65369820	0.65369820	0.65369820	0.65369820	0.65369820
SP:0000883	0.45079282	0.00000000	0.45079282	0.45079282	0.45079282	0.45079282	0.45079282
SP:0000884	0.94879842	0.00000000	0.94879842	0.94879842	0.94879842	0.94879842	0.94879842
SP:0000885	0.52686354	0.00000000	0.52686354	0.52686354	0.52686354	0.52686354	0.52686354
SP:0000886	0.94090331	0.00000000	0.94090331	0.94090331	0.94090331	0.94090331	0.94090331
SP:0000887	0.81665016	0.00000000	0.81665016	0.81665016	0.81665016	0.81665016	0.81665016
SP:0000889	0.97348473	0.00000000	0.97348473	0.97348473	0.97348473	0.97348473	0.97348473
