triplet_id	anchor	c_structure	c_random	d	taxon_c	permutation_status
SCF:0002513	Q1HGH8	Q1HFW2	Q1HFW0	W7XJB1	5911	ok
SCF:0002514	Q1HGH8	Q1HFW2	Q1HFW0	Q24DI9	5911	ok
SCF:0002515	Q1HGH8	Q1HFW2	Q1HFW0	Q1HFV9	5911	ok
SCF:0002517	Q2V2P8	P53298	P09119	P38313	559292	ok
SCF:0002518	A0A3A5I502	A0A063XCH0	A0A063X781	A0A063X754	1423	ok
SCF:0002520	Q9BXW9	Q8TAF3	Q9UJX3	P0CG48	9606	ok
SCF:0002521	P48940	Q2FW10	Q2FW11	Q2G111	93061	ok
SCF:0002522	Q5RKV6	P42285	Q9UJX3	Q15477	9606	ok
SCF:0002523	Q5RKV6	P42285	Q9UJX3	Q9Y450	9606	ok
SCF:0002530	P20998	P68610	P68439	P21034	10249	ok
SCF:0002531	P68135	P24732	P02602	P0DP26	9986	ok
SCF:0002532	P68135	P24732	P02602	Q9Y281	9986	ok
SCF:0002533	P68135	P24732	P02602	P14649	9986	ok
SCF:0002546	Q41038	P05311	A0A0M3KL11	P05310	3888	ok
SCF:0002547	P04050	Q12004	P09119	P32585	559292	ok
SCF:0002548	P04050	Q12004	Q04601	P35189	559292	ok
SCF:0002556	Q22YU3	W7XJB1	I7MCM8	Q24CE5	312017	ok
SCF:0002557	Q22YU3	W7XJB1	I7MCM8	Q24DI9	312017	ok
SCF:0002558	O14198	Q9Y821	O94408	Q9US45	284812	ok
SCF:0002559	Q9Y821	O14198	Q9Y7M4	Q9US45	284812	ok
SCF:0002560	A4VEB3	I7MCM8	A4VE64	W7XJB1	312017	ok
SCF:0002561	A4VEB3	I7MCM8	A4VE64	Q24DI9	312017	ok
SCF:0002562	A4VEB3	I7MCM8	Q24C31	Q1HFV9	312017	ok
SCF:0002577	P69461	P00289	A0A9R0JBX6	P00166	3562	ok
SCF:0002581	P53197	Q04601	Q12004	Q08683	559292	ok
SCF:0002583	Q2FW30	Q2G2Q4	Q2FW17	Q2FW18	93061	ok
SCF:0002584	O85388	Q83ED6	Q83ER7	Q83ES0	227377	ok
SCF:0002587	O60566	P30260	O96019	Q9UJX5	9606	ok
SCF:0002588	P30260	O60566	O96019	Q9UJX6	9606	ok
SCF:0002589	A0T0T5	B8CEQ3	B5YM25	B8C0K4	35128	ok
SCF:0002590	A0T0T5	B8CEQ3	A0T0M8	B8BUW3	35128	ok
SCF:0002591	O43257	O96019	P30260	P60709	9606	ok
SCF:0002592	O43257	O96019	O60566	Q9GZN1	9606	ok
SCF:0002593	O96019	O43257	P61163	Q6AZJ8	9606	ok
SCF:0002594	O96019	O43257	P61163	Q9BQE9	9606	ok
SCF:0002595	P87173	Q9Y7M4	O14198	O94408	284812	ok
SCF:0002596	P87173	Q9Y7M4	Q9Y7N2	O14352	284812	ok
SCF:0002597	Q9Y7M4	P87173	O14010	O74483	284812	ok
SCF:0002598	P0A0F8	Q2FW17	Q2G2Q4	Q2FZ42	93061	ok
SCF:0002599	P0A0F8	Q2FW17	Q2FW31	Q2FW30	93061	ok
SCF:0002601	A4VE64	W7XJB1	Q24CE5	I7MCM8	312017	ok
SCF:0002602	W7XJB1	A4VE64	Q24C31	Q24CE5	312017	ok
SCF:0002603	W7XJB1	A4VE64	Q24C31	Q1HFW0	312017	ok
SCF:0002614	Q9LU21	P26288	O82504	P56752	3702	ok
SCF:0002615	P53859	Q08162	Q06406	Q99207	559292	ok
SCF:0002616	Q08162	P53859	P53905	P46948	559292	ok
SCF:0002617	O81098	O82504	P26288	Q9LK40	3702	ok
SCF:0002624	A0A0M3KL12	A0A0M3KL11	P05311	E1C9L3	3888	ok
SCF:0002625	A0A0M3KL12	A0A0M3KL11	P05311	Q9S7N7	3888	ok
SCF:0002626	A0A0M3KL12	A0A0M3KL11	A0A0M3KL13	P16002	3888	ok
SCF:0002633	I7MDA9	Q24C31	W7XJB1	Q23YW7	312017	ok
SCF:0002634	I7MDA9	Q24C31	W7XJB1	Q23S05	312017	ok
SCF:0002635	I7MDA9	Q24C31	W7XJB1	A4VD15	312017	ok
SCF:0002636	G3MXC8	Q3MHR7	P61157	Q1JP79	9913	ok
SCF:0002638	P53905	Q06406	Q08162	P40089	559292	ok
SCF:0002639	Q06406	P53905	P53859	P57743	559292	ok
SCF:0002640	Q06406	P53905	P38801	P47093	559292	ok
SCF:0002641	Q06406	P53905	P38801	P47017	559292	ok
SCF:0002644	P27766	Q39584	P50370	Q7Y0H2	3055	ok
SCF:0002645	Q39584	P27766	P50370	Q39578	3055	ok
SCF:0002646	P49960	Q06406	Q08162	P40089	559292	ok
SCF:0002647	P49960	Q06406	P53256	P38203	559292	ok
SCF:0002649	Q54G86	P22685	Q54XI5	Q9Y3A5	44689	ok
SCF:0002650	I7MHB1	A4VEB3	I7M6H4	Q1HFV9	312017	ok
SCF:0002651	W5I1R7	W5FWF5	W5I035	W5DS33	4565	ok
SCF:0002656	P21477	P21473	P21471	P21468	224308	ok
SCF:0002657	P21477	P21473	P21471	P21476	224308	ok
SCF:0002658	P21477	P21473	P21471	P21474	224308	ok
SCF:0002665	W7XJB1	I7M6H4	Q24CL2	Q22A67	312017	ok
SCF:0002666	C3SR62	C3SRY2	C3SR12	W8T6F0	562	ok
SCF:0002667	C3SR62	C3SRY2	C3SR12	C3SR52	562	ok
SCF:0002668	C3SR62	C3SRY2	C3SQR7	A0A024L8R9	562	ok
SCF:0002669	C3SRY2	C3SR62	C3SR52	P60422	562	ok
SCF:0002670	M1VKK5	Q85FP8	M1VFJ4	M1UU36	280699	ok
SCF:0002671	Q85FP8	M1VKK5	M1UU36	M1VFJ4	280699	ok
SCF:0002675	B8BUW3	A0T0M8	B8C770	A0T0M9	35128	ok
SCF:0002677	Q9BTE1	P61163	O43257	F2Z5G5	9606	ok
SCF:0002678	Q9BTE1	P61163	O43257	Q9NZ32	9606	ok
SCF:0002682	Q1HFX0	Q1HFX1	Q1HFW0	Q22MV2	5911	ok
SCF:0002683	Q1HFX0	Q1HFX1	Q1HFW0	I7MHB1	5911	ok
SCF:0002687	P0A8V2	P0AF28	P0A7G2	P0A7V8	83333	ok
SCF:0002692	P53859	P38801	P53905	P53256	559292	ok
SCF:0002693	P53859	P38801	P53905	P53725	559292	ok
SCF:0002697	P56769	Q9SY97	P26288	Q9SYW8	3702	ok
SCF:0002698	P56769	Q9SY97	O80634	Q8LCQ4	3702	ok
SCF:0002699	P53256	Q08162	Q06406	Q99207	559292	ok
SCF:0002700	Q08162	P53256	Q06406	P46948	559292	ok
SCF:0002701	Q08162	P53256	P47112	Q12277	559292	ok
SCF:0002704	Q24DI9	I7M6H4	Q24CL2	Q22A67	312017	ok
SCF:0002705	I7LT80	Q24CL2	A4VEB3	Q24DJ0	312017	ok
SCF:0002706	I7LT80	Q24CL2	I7M6H4	Q23YW7	312017	ok
SCF:0002707	Q24CL2	I7LT80	I7M9J2	Q23S05	312017	ok
SCF:0002713	O14010	Q9Y7N2	Q9Y7M4	O94376	284812	ok
SCF:0002714	Q9Y7N2	O14010	P87173	O94376	284812	ok
SCF:0002716	B8BRQ8	A0T0M8	B8CEQ3	A0T0M9	35128	ok
SCF:0002719	P12853	P18263	P50370	P92276	3055	ok
SCF:0002720	P18263	P12853	A8J353	Q93VE0	3055	ok
SCF:0002721	P18263	P12853	A8IS47	A8HY43	3055	ok
SCF:0002724	Q9M3L0	P69461	A0A9R0JBX6	P80883	3562	ok
SCF:0002725	Q5SLP8	Q5SKU2	Q5SJH3	P80373	300852	ok
SCF:0002726	Q5SLP8	Q5SKU2	Q5SJH3	P17291	300852	ok
SCF:0002727	P01730	P01857	Q9BT78	P0DOX5	9606	ok
SCF:0002728	P01857	P01730	Q9BT78	P55899	9606	ok
SCF:0002729	C3TRH7	W8T6F0	C3SR62	C3SRY2	562	ok
SCF:0002730	P40337	Q9BT78	P01857	Q7L5N1	9606	ok
SCF:0002731	P40337	Q9BT78	P01730	Q13098	9606	ok
SCF:0002732	P40337	Q9BT78	P0DP25	Q9UNS2	9606	ok
SCF:0002733	Q9BT78	P40337	Q9Y2L1	P63208	9606	ok
SCF:0002742	P46020	P0DP25	Q9BT78	P0DP23	9606	ok
SCF:0002743	Q24CE5	I7M9J2	I7LT80	Q22A67	312017	ok
SCF:0002746	P24279	P47112	P53256	P54791	559292	ok
SCF:0002747	P24279	P47112	P40352	P29469	559292	ok
SCF:0002748	P24279	P47112	P29056	P50874	559292	ok
SCF:0002749	P47112	P24279	P07703	P29469	559292	ok
SCF:0002750	P47112	P24279	Q04601	P53091	559292	ok
SCF:0002751	P47112	P24279	P32349	P38132	559292	ok
SCF:0002752	Q85G51	M1VFJ4	Q85FP8	M1VKK5	280699	ok
SCF:0002753	A8IS47	A8J353	P50370	A8IJ60	3055	ok
SCF:0002754	A8J353	A8IS47	P12853	A8INX1	3055	ok
SCF:0002760	Q22MV2	I7MCM8	Q22R86	Q1HFX0	312017	ok
SCF:0002761	Q22MV2	I7MCM8	I7M9J2	W7XJB1	312017	ok
SCF:0002762	Q22MV2	I7MCM8	Q24DI9	Q1HFV9	312017	ok
SCF:0002763	P22666	A8HY43	P11471	A0A2K3DWM2	3055	ok
SCF:0002765	Q9Y3B2	Q9Y2L1	P40337	Q8TF46	9606	ok
SCF:0002766	Q9Y3B2	Q9Y2L1	Q9NX08	Q9Y450	9606	ok
SCF:0002767	Q9GZQ3	Q9NX08	Q9Y2L1	Q9P000	9606	ok
SCF:0002768	Q9GZQ3	Q9NX08	Q99471	Q9Y6G5	9606	ok
SCF:0002769	Q9GZQ3	Q9NX08	P17987	Q86X83	9606	ok
SCF:0002770	Q9NX08	Q9GZQ3	P17987	Q9UBI1	9606	ok
SCF:0002771	Q9NX08	Q9GZQ3	P41143	Q9H0A8	9606	ok
SCF:0002775	I7MCM8	Q22R86	I7M9J2	A4VE64	312017	ok
SCF:0002776	Q22R86	I7MCM8	I7LT80	Q1HFX0	312017	ok
SCF:0002777	Q22R86	I7MCM8	I7LT80	W7XJB1	312017	ok
SCF:0002778	Q22R86	I7MCM8	A4VD15	Q1HFV9	312017	ok
SCF:0002782	P17987	Q99471	Q9NX08	O60925	9606	ok
SCF:0002783	Q99471	P17987	Q9NX08	P49368	9606	ok
SCF:0002784	Q99471	P17987	Q9GZQ3	P40227	9606	ok
SCF:0002785	P36053	P40352	P47112	P27692	559292	ok
SCF:0002786	P07703	P29056	P47112	P40992	559292	ok
SCF:0002787	P29056	P07703	P24279	P32910	559292	ok
SCF:0002788	P04899	P41143	Q9GZQ3	P25090	9606	ok
SCF:0002789	P04899	P41143	Q15819	Q8TDU9	9606	ok
SCF:0002790	P04899	P41143	Q15819	P25929	9606	ok
SCF:0002791	P41143	P04899	Q96B26	P63096	9606	ok
SCF:0002796	P92276	P11471	A8HY43	Q93VE0	3055	ok
SCF:0002797	P92276	P11471	A0A2K3DVJ8	P12853	3055	ok
SCF:0002798	A4VEB3	I7M9J2	I7MCM8	Q22A67	312017	ok
SCF:0002799	O80634	P26288	Q9SY97	A0A1B1W4Z4	3702	ok
SCF:0002800	P26288	O80634	Q9SY97	Q9SGH4	3702	ok
SCF:0002802	Q96FW1	Q15819	P41143	P62837	9606	ok
SCF:0002803	Q96FW1	Q15819	P41143	P61088	9606	ok
SCF:0002804	Q12379	Q04601	P24279	Q08683	559292	ok
SCF:0002806	Q8TF46	Q96B26	P04899	Q9NQT4	9606	ok
SCF:0002807	Q8TF46	Q96B26	Q9Y2L1	Q15024	9606	ok
SCF:0002808	O82504	Q9FJ98	P26288	Q9M1A8	3702	ok
SCF:0002809	Q9FJ98	O82504	P26288	Q9LK40	3702	ok
SCF:0002816	I7M9J2	Q24DI9	I7MCM8	Q1HFX5	312017	ok
SCF:0002817	I7M9J2	Q24DI9	I7MCM8	Q240X9	312017	ok
SCF:0002818	Q24DI9	I7M9J2	A4VD15	Q22A67	312017	ok
SCF:0002825	A0A2K3CY83	A0A2K3DVJ8	P11471	A0A2K3DM81	3055	ok
SCF:0002830	Q8DKF5	Q8DL32	Q8DKZ4	Q8DKF4	197221	ok
SCF:0002831	Q8DKF5	Q8DL32	Q8DJ02	Q8DMR6	197221	ok
SCF:0002832	Q8DL32	Q8DKF5	Q8DKZ4	Q8DKX9	197221	ok
SCF:0002833	Q8DL32	Q8DKF5	Q8DKF4	Q8DMR6	197221	ok
SCF:0002837	Q10317	Q9Y821	Q9US45	Q10477	284812	ok
SCF:0002838	Q9Y821	Q10317	O74499	O13964	284812	ok
SCF:0002839	Q13868	Q9Y2L1	Q96B26	Q8TF46	9606	ok
SCF:0002840	Q13868	Q9Y2L1	P0DP25	Q9Y450	9606	ok
SCF:0002841	Q9Y2L1	Q13868	Q9NVR2	Q9NPD3	9606	ok
SCF:0002842	Q93100	P0DP25	Q9Y2L1	P0DP23	9606	ok
SCF:0002843	Q9H0H0	Q9NVR2	Q13868	Q96HW7	9606	ok
SCF:0002844	Q9H0H0	Q9NVR2	P61758	Q75QN2	9606	ok
SCF:0002845	Q9NVR2	Q9H0H0	Q6PJ21	Q96HW7	9606	ok
SCF:0002849	W5E8X2	W5DS33	W5FWF5	A0A3B6SS17	4565	ok
SCF:0002856	A0A063XCP1	A0A063XF22	A0A063X781	A0A063XHU6	1423	ok
SCF:0002859	A0A0F6NFW5	A0A0M3KL13	A0A0M3KL11	E1C9L3	3888	ok
SCF:0002863	Q8DL30	Q8DKF4	Q8DIF8	Q8DKY0	197221	ok
SCF:0002864	Q8DL30	Q8DKF4	Q8DIF8	Q8DKF5	197221	ok
SCF:0002865	Q8DL30	Q8DKF4	Q8DIF8	Q8DMR6	197221	ok
SCF:0002872	P20986	P68610	P68439	P21034	10249	ok
SCF:0002876	P50990	P61758	Q9NVR2	O15212	9606	ok
SCF:0002878	Q8DMU4	Q8DJ02	Q8DKF4	Q8DL30	197221	ok
SCF:0002881	Q99877	Q6PJ21	Q9H0H0	Q8N884	9606	ok
SCF:0002882	P78371	P61758	Q6PJ21	Q9NQP4	9606	ok
SCF:0002883	Q99878	Q6PJ21	P61758	Q8N884	9606	ok
SCF:0002886	O94376	Q9US45	Q10317	Q9Y821	284812	ok
SCF:0002887	Q9US45	O94376	O74483	O14010	284812	ok
SCF:0002888	Q9US45	O94376	O74483	Q9Y7N2	284812	ok
SCF:0002889	P84077	Q9H4A6	Q969U7	P20290	9606	ok
SCF:0002897	P36121	P32349	P24279	P46678	559292	ok
SCF:0002902	Q5JS54	Q969U7	Q9H4A6	P25789	9606	ok
SCF:0002905	C4M5A0	A0A175JJM9	C4LXM0	C4M0Z2	294381	ok
SCF:0002913	P78371	Q13885	Q9NX08	P07437	9606	ok
SCF:0002914	P78371	Q13885	Q9NX08	P50991	9606	ok
SCF:0002915	Q13885	P78371	Q9NX08	P48643	9606	ok
SCF:0002916	Q13885	P78371	Q86VX2	P17987	9606	ok
SCF:0002917	Q13885	P78371	Q86VX2	Q99832	9606	ok
SCF:0002922	O85388	Q83ER7	Q83ED6	Q83ES0	227377	ok
SCF:0002923	Q86VX2	Q9NX08	Q13885	Q9P000	9606	ok
SCF:0002924	Q86VX2	Q9NX08	Q13885	Q9GZQ3	9606	ok
SCF:0002925	Q86VX2	Q9NX08	P78371	Q9Y6G5	9606	ok
SCF:0002926	Q9NX08	Q86VX2	P78371	Q8N668	9606	ok
SCF:0002927	Q9NX08	Q86VX2	P78371	Q9UBI1	9606	ok
SCF:0002938	G0SCD1	G0S9A0	G0SC21	G0RZX8	759272	ok
SCF:0002940	O74483	O74499	Q9Y821	Q9Y7M4	284812	ok
SCF:0002941	O74499	O74483	O94376	O42978	284812	ok
SCF:0002942	O74499	O74483	O94376	Q9UUI1	284812	ok
SCF:0002943	O74499	O74483	Q9Y7N2	O14352	284812	ok
SCF:0002944	P38907	P36012	P38801	Q12493	559292	ok
SCF:0002945	O95456	P28074	Q86X83	Q99436	9606	ok
SCF:0002946	O95456	P28074	Q86X83	P25787	9606	ok
SCF:0002947	O95456	P28074	Q86X83	P28066	9606	ok
SCF:0002948	P28074	O95456	Q969U7	P48556	9606	ok
SCF:0002949	P28074	O95456	Q969U7	O14818	9606	ok
SCF:0002956	P28074	Q969U7	O95456	P25789	9606	ok
SCF:0002957	P28074	Q969U7	O95456	P25787	9606	ok
SCF:0002958	P28074	Q969U7	Q861F7	P28072	9606	ok
SCF:0002959	Q969U7	P28074	P07766	Q99436	9606	ok
SCF:0002960	Q969U7	P28074	Q861F7	P25787	9606	ok
SCF:0002961	Q969U7	P28074	P04234	P28066	9606	ok
SCF:0002968	Q7Z4G1	Q86X83	P28074	Q86VX2	9606	ok
SCF:0002969	Q7Z4G1	Q86X83	P28074	Q9NX08	9606	ok
SCF:0002970	Q7Z4G1	Q86X83	P28074	Q9P000	9606	ok
SCF:0002976	A4VD15	I7LT80	I7MCM8	I7MG46	312017	ok
SCF:0002977	A4VD15	I7LT80	I7MCM8	Q23S05	312017	ok
SCF:0002978	I7LT80	A4VD15	I7MCM8	Q24DJ0	312017	ok
SCF:0002979	I7LT80	A4VD15	Q24DI9	I7MG46	312017	ok
SCF:0002980	I7LT80	A4VD15	I7M9J2	Q23YW7	312017	ok
SCF:0002984	P07766	Q861F7	Q969U7	P0DTU4	9606	ok
SCF:0002985	Q861F7	P07766	P28074	P09693	9606	ok
SCF:0002986	A8IJ60	A8J353	Q39584	A8INX1	3055	ok
SCF:0002987	A8IJ60	A8J353	A8IJY7	A8IS47	3055	ok
SCF:0002988	A8J353	A8IJ60	A8IS47	A8INX1	3055	ok
SCF:0002989	A8J353	A8IJ60	A8IS47	A8IH07	3055	ok
SCF:0002991	P04234	Q861F7	P28074	P0DTU4	9606	ok
SCF:0002992	Q861F7	P04234	P28074	P09693	9606	ok
SCF:0002995	Q8DJ02	Q8DKF5	Q8DL32	Q8DMR6	197221	ok
SCF:0002996	Q8DJ02	Q8DKF5	Q8DMP8	Q8DKY0	197221	ok
SCF:0002997	Q8DKF5	Q8DJ02	Q8DMP8	Q8DL29	197221	ok
SCF:0002998	Q8DKF5	Q8DJ02	Q8DMP8	Q8DL30	197221	ok
SCF:0002999	Q8DLJ8	Q8DIF8	Q8DL30	D0VWR1	197221	ok
SCF:0003000	Q8DLJ8	Q8DIF8	Q8DJ02	Q8DIQ1	197221	ok
SCF:0003001	Q8DLJ8	Q8DIF8	Q8DKF5	P0A444	197221	ok
SCF:0003003	Q22MV2	I7M9J2	A4VD15	Q22A67	312017	ok
SCF:0003005	Q9NQT5	Q9Y2L1	P09693	Q8TF46	9606	ok
SCF:0003006	Q9NQT5	Q9Y2L1	P09693	Q9Y450	9606	ok
SCF:0003007	O42978	O74483	O13964	O74499	284812	ok
SCF:0003008	O42978	O74483	O13964	Q9UUI1	284812	ok
SCF:0003009	O42978	O74483	Q9Y821	O14352	284812	ok
SCF:0003010	O74483	O42978	Q9P6Q0	Q9Y7M4	284812	ok
SCF:0003011	A0T0M9	B8C770	B8CEQ3	B8C0K4	35128	ok
SCF:0003012	A0T0M9	B8C770	A0T0M8	B8BU33	35128	ok
SCF:0003019	P04439	P09693	Q9Y2L1	P84077	9606	ok
SCF:0003020	P04439	P09693	Q9Y2L1	A0A578	9606	ok
SCF:0003021	P09693	P04439	P61758	Q861F7	9606	ok
SCF:0003022	P09693	P04439	P61758	P0DTU4	9606	ok
SCF:0003023	P49368	P61758	P04439	O60925	9606	ok
SCF:0003024	P49368	P61758	P04439	Q99471	9606	ok
SCF:0003025	C3SR12	C3SR52	W8T6F0	C3SRY2	562	ok
SCF:0003027	C3SR52	C3SR12	C3SRY2	P0ADY7	562	ok
SCF:0003028	C3SR52	C3SR12	C3SRY2	P02413	562	ok
SCF:0003033	Q5JS54	P25788	Q99832	P28066	9606	ok
SCF:0003034	Q5JS54	P25788	Q99832	O14818	9606	ok
SCF:0003035	Q5JS54	P25788	Q99832	P25789	9606	ok
SCF:0003036	P25359	P38801	P36012	P53256	559292	ok
SCF:0003037	Q8DIN9	Q8DMP8	Q8DKF5	Q8DHJ2	197221	ok
SCF:0003038	Q8DIN9	Q8DMP8	Q8DJ02	Q9F1R6	197221	ok
SCF:0003039	P29496	P50874	P38801	P54790	559292	ok
SCF:0003040	P29496	P50874	P57743	P38826	559292	ok
SCF:0003041	P50874	P29496	P53905	P29469	559292	ok
SCF:0003042	P50874	P29496	P53905	P24279	559292	ok
SCF:0003043	P46948	P38801	P50874	P53256	559292	ok
SCF:0003044	P53905	P57743	P50874	P40089	559292	ok
SCF:0003045	P57743	P53905	P29496	P47093	559292	ok
SCF:0003046	P57743	P53905	P29496	P47017	559292	ok
SCF:0003047	P57743	P53905	Q12488	Q06406	559292	ok
SCF:0003048	P60899	A0A481DF93	A0A8D1GCS3	I3LCH3	9823	ok
SCF:0003049	P60899	A0A481DF93	A0A8D1GCS3	O75586	9823	ok
SCF:0003050	Q99471	Q99832	P25788	P50991	9606	ok
SCF:0003051	Q99471	Q99832	P25788	P49368	9606	ok
SCF:0003052	Q99471	Q99832	P25788	P40227	9606	ok
SCF:0003053	Q8N0S6	Q13352	Q9NQT4	Q9BS16	9606	ok
SCF:0003054	Q8N0S6	Q13352	P42285	P49450	9606	ok
SCF:0003055	Q85FY0	M1UU36	M1VKK5	Q85FP8	280699	ok
SCF:0003059	P42285	Q9NQT4	Q13352	Q13868	9606	ok
SCF:0003060	Q9NQT4	P42285	Q13352	Q15477	9606	ok
SCF:0003061	Q9NQT4	P42285	Q9NVM9	Q8TF46	9606	ok
SCF:0003062	Q9NQT4	P42285	Q9NVM9	Q9Y450	9606	ok
SCF:0003082	O13964	Q9Y7N2	O74483	O94376	284812	ok
SCF:0003083	Q9Y7N2	O13964	O74483	O94376	284812	ok
SCF:0003084	Q9Y7N2	O13964	O74483	P87310	284812	ok
SCF:0003085	Q9P6Q0	Q9Y821	O74483	Q9US45	284812	ok
SCF:0003086	Q9Y821	Q9P6Q0	O42978	P87310	284812	ok
SCF:0003088	Q9NVH2	Q9NVM9	P42285	Q9NV88	9606	ok
SCF:0003089	Q9NVH2	Q9NVM9	P42285	Q8WX92	9606	ok
SCF:0003090	Q9NVH2	Q9NVM9	Q9BVA1	Q5TA45	9606	ok
SCF:0003091	P20979	P21087	P68610	P20980	10249	ok
SCF:0003094	Q86V25	Q9BVA1	Q9NVM9	P68363	9606	ok
SCF:0003095	Q8DIP0	Q8DMP8	Q8DJ02	Q8DHJ2	197221	ok
SCF:0003096	Q8DIP0	Q8DMP8	Q8DG60	Q9F1R6	197221	ok
SCF:0003097	P29469	Q12488	P53905	Q03406	559292	ok
SCF:0003098	Q12488	P29469	Q06406	P29496	559292	ok
SCF:0003099	Q12488	P29469	Q06406	P24279	559292	ok
SCF:0003100	Q12488	P29469	P32480	P53091	559292	ok
SCF:0003102	P01730	Q6N030	Q96SY0	P0DOX5	9606	ok
SCF:0003103	P01730	Q6N030	Q5TA45	P03437	9606	ok
SCF:0003109	I7MLZ4	Q24CL2	A4VEB3	A4VD15	312017	ok
SCF:0003113	P40070	Q06406	P29469	P40089	559292	ok
SCF:0003114	P40070	Q06406	P29469	P53905	559292	ok
SCF:0003115	A8IY95	Q39584	A8J353	Q7Y0H2	3055	ok
SCF:0003117	Q8DHJ2	Q8DG60	Q8DMP8	Q9F1L5	197221	ok
SCF:0003122	Q9W2V7	P49735	Q9XYU0	Q9XYU1	7227	ok
SCF:0003123	Q9W2V7	P49735	Q9XYU0	Q9VGW6	7227	ok
SCF:0003132	Q5TA45	Q96SY0	Q6N030	P30153	9606	ok
SCF:0003133	Q96SY0	Q5TA45	Q6N030	Q9NVM9	9606	ok
SCF:0003135	P20248	P61024	Q93034	Q9BS18	9606	ok
SCF:0003136	P61024	P20248	Q93034	Q13309	9606	ok
SCF:0003137	P61024	P20248	Q93034	Q13098	9606	ok
SCF:0003142	P61830	P32480	P29469	P54784	559292	ok
SCF:0003146	P61201	Q93034	P20248	Q13616	9606	ok
SCF:0003147	P61201	Q93034	P20248	Q13618	9606	ok
SCF:0003148	P61201	Q93034	P78371	Q13617	9606	ok
SCF:0003149	Q93034	P61201	P61024	Q9BT78	9606	ok
SCF:0003150	Q93034	P61201	P78371	Q13098	9606	ok
SCF:0003153	C3SR52	C3SQR7	C3SRY2	P0ADY7	562	ok
SCF:0003155	P29496	P47112	P32776	P29469	559292	ok
SCF:0003156	P47112	P29496	P32776	P29469	559292	ok
SCF:0003157	P47112	P29496	P32844	P53091	559292	ok
SCF:0003158	P47112	P29496	P32844	P38132	559292	ok
SCF:0003163	O60925	P78371	P61201	P17987	9606	ok
SCF:0003164	O60925	P78371	P61201	P49368	9606	ok
SCF:0003165	P78371	O60925	Q9UJX3	Q9NQP4	9606	ok
SCF:0003166	Q13042	Q9UJX3	O60925	Q9UJX2	9606	ok
SCF:0003167	Q13042	Q9UJX3	Q9P000	Q9UJX6	9606	ok
SCF:0003168	Q13042	Q9UJX3	Q9P000	P53197	9606	ok
SCF:0003169	Q9UJX3	Q13042	Q9P000	Q9UJX2	9606	ok
SCF:0003181	Q86X83	Q9P000	Q9UJX3	Q9UBI1	9606	ok
SCF:0003182	Q86X83	Q9P000	Q9UJX3	Q9GZQ3	9606	ok
SCF:0003183	Q86X83	Q9P000	Q13042	Q9Y6G5	9606	ok
SCF:0003184	Q9P000	Q86X83	Q9UBI1	Q9Y6G5	9606	ok
SCF:0003185	Q9P000	Q86X83	Q9UBI1	Q86VX2	9606	ok
SCF:0003187	P56751	P26288	Q9FJ98	A0A1B1W4Z0	3702	ok
SCF:0003188	P56751	P26288	O82504	A0A1B1W4Z4	3702	ok
SCF:0003190	P21466	P21471	P21473	P21474	224308	ok
SCF:0003197	Q9P000	Q9UBI1	Q86X83	Q9GZQ3	9606	ok
SCF:0003198	Q9P000	Q9UBI1	Q86X83	Q86VX2	9606	ok
SCF:0003199	Q9UBI1	Q9P000	Q6GMX6	Q9GZQ3	9606	ok
SCF:0003200	Q9UBI1	Q9P000	Q6GMX6	Q9Y6G5	9606	ok
SCF:0003201	Q9UBI1	Q9P000	Q9UBF6	Q9H0A8	9606	ok
SCF:0003202	Q3E7C1	P32776	P47112	P41895	559292	ok
SCF:0003203	Q3E7C1	P32776	P29496	P06839	559292	ok
SCF:0003218	A8J3C3	A8IH07	A8J353	A8IL21	3055	ok
SCF:0003219	A8J3C3	A8IH07	A8IJ60	A8INX1	3055	ok
SCF:0003220	P19658	P32844	P29496	P89102	559292	ok
SCF:0003221	P19658	P32844	P29496	P22224	559292	ok
SCF:0003222	P19658	P32844	P53905	Q06245	559292	ok
SCF:0003223	P32844	P19658	P53905	P89102	559292	ok
SCF:0003229	P0DOX5	Q6GMX6	Q9P000	P01857	9606	ok
SCF:0003230	P0DOX5	Q6GMX6	Q9P000	Q6N089	9606	ok
SCF:0003233	Q15843	Q9UBF6	Q9P000	P62877	9606	ok
SCF:0003235	Q15024	P42285	Q93034	Q15477	9606	ok
SCF:0003236	Q15024	P42285	Q93034	Q8TF46	9606	ok
SCF:0003237	Q15024	P42285	Q86X83	Q9Y450	9606	ok
SCF:0003238	A0A2K3DG79	A8IS47	A8IH07	A8IL21	3055	ok
SCF:0003239	A0A2K3DG79	A8IS47	A8IH07	A8IJ60	3055	ok
SCF:0003241	O80634	P56752	Q01667	P56767	3702	ok
SCF:0003242	O80634	P56752	P56766	A0A1B1W4Z4	3702	ok
SCF:0003243	P56752	O80634	P56766	Q9SGH4	3702	ok
SCF:0003248	Q22MV2	A4VEB3	Q24CL2	Q1HFV9	312017	ok
SCF:0003257	Q2G113	Q2FW31	Q2FW17	Q2FW21	93061	ok
SCF:0003259	A0A1D5UKZ4	W5I035	W5DS33	W5BFB7	4565	ok
SCF:0003260	Q99627	Q93034	P42285	Q13616	9606	ok
SCF:0003261	Q99627	Q93034	P42285	Q13619	9606	ok
