source	record_id	protein_a	protein_b	taxon_a	taxon_b	assay_raw	assay_ontology	old_historical_class	eligible_common_qc	score	pair_tokens	exact_string_positive_overlap	biophysical_only
Negatome	NEG:00196	O60566	P08700	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	6.7e-05	1205	0	0
Negatome	NEG:00197	O60566	Q7L7X3	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.010921	2054	0	0
Negatome	NEG:00198	O60583	P28799	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.997381	1326	0	0
Negatome	NEG:00199	O60674	Q9JM90	9606	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.004789	1432	0	0
Negatome	NEG:00200	O60683	O75192	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.00022	576	0	0
Negatome	NEG:00201	O60683	P28328	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999476	634	0	0
Negatome	NEG:00202	O60683	P56589	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999863	702	0	0
Negatome	NEG:00203	O60683	Q92968	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.615529	732	0	0
Negatome	NEG:00204	O60683	Q9Y5Y5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.005375	665	0	0
Negatome	NEG:00205	O60716	P14923	9606	9606	MI:0018 - two hybrid, MI:0019 - coimmunoprecipitation	cell_binary_proximity	direct_binary	0	0.006616	1716	0	0
Negatome	NEG:00206	O60716	P25054	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.70311	3814	0	0
Negatome	NEG:00207	O60716	P35221	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.99874	1877	1	0
Negatome	NEG:00208	O60716	P35222	9606	9606	MI:0018 - two hybrid, MI:0019 - coimmunoprecipitation	cell_binary_proximity	direct_binary	0	0.997246	1752	0	0
Negatome	NEG:00209	O60716	P60568	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.0001	1124	0	0
Negatome	NEG:00210	O60716	Q9UBT7	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.23347	1705	0	0
Negatome	NEG:00211	O60784	O95405	9606	9606	MI:0096 - pull down; MI:0019	reconstituted_direct	direct_binary	0	0.003027	1920	0	0
Negatome	NEG:00212	O60885	P12004	9606	9606	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.999188	1626	0	0
Negatome	NEG:00213	O60894	P41587	9606	9606	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	1	0.996375	589	0	0
Negatome	NEG:00214	O60895	P41587	9606	9606	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	1	0.997235	616	0	0
Negatome	NEG:00215	O60896	P41587	9606	9606	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	1	0.883129	589	0	0
Negatome	NEG:00216	O60907	P09874	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.029272	1594	0	0
Negatome	NEG:00217	O60907	Q04724	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.999279	1350	0	0
Negatome	NEG:00218	O60936	P62995	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000234	499	0	0
Negatome	NEG:00219	O60936	P63162	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	7.3e-05	451	0	0
Negatome	NEG:00220	O60936	P84103	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.00016	375	0	0
Negatome	NEG:00221	O60936	Q01081	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	6.1e-05	451	0	0
Negatome	NEG:00222	O60936	Q01130	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	9.8e-05	432	0	0
Negatome	NEG:00223	O60936	Q07955	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	8.2e-05	459	0	0
Negatome	NEG:00224	O60936	Q08170	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	6.1e-05	705	0	0
Negatome	NEG:00225	O60936	Q13247	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	6.1e-05	555	0	0
Negatome	NEG:00226	O60936	Q15424	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	6.8e-05	1126	0	0
Negatome	NEG:00227	O70355	P09793	10090	10090	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	0	0.764673	680	0	0
Negatome	NEG:00228	O70355	P31041	10090	10090	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	0	0.552839	675	0	0
Negatome	NEG:00229	O70355	Q02242	10090	10090	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	0	0.034983	745	0	0
Negatome	NEG:00230	O70355	Q7TSA3	10090	10090	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	0	0.014689	763	0	0
Negatome	NEG:00231	O70355	Q9WVS0	10090	10090	MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	0	0.049172	657	0	0
Negatome	NEG:00232	O70373	P26039	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.04757	4357	0	0
Negatome	NEG:00233	O70433	Q62219	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998115	743	0	0
Negatome	NEG:00234	O70622	Q7M6Z0	10090	10090	MI:0415 - enzymatic studies	reconstituted_direct	direct_binary	0	6.1e-05	894	0	0
Negatome	NEG:00235	O70622	Q8K0S5	10090	10090	MI:0415 - enzymatic studies	reconstituted_direct	direct_binary	0	5.3e-05	919	0	0
Negatome	NEG:00236	O75175	P17036	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000217	1202	0	0
Negatome	NEG:00237	O75175	P18847	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.3e-05	937	0	0
Negatome	NEG:00238	O75175	P18848	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.00216	1107	0	0
Negatome	NEG:00239	O75175	P25963	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.032671	1073	0	0
Negatome	NEG:00240	O75175	P31150	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	6.9e-05	1203	0	0
Negatome	NEG:00241	O75175	P36915	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.008083	1363	0	0
Negatome	NEG:00242	O75175	P41240	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000196	1206	0	0
Negatome	NEG:00243	O75175	P62879	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.00036	1096	0	0
Negatome	NEG:00244	O75175	Q14192	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.99881	1035	0	0
Negatome	NEG:00245	O75175	Q16828	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.00038	1137	0	0
Negatome	NEG:00246	O75175	Q68DY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000114	1284	0	0
Negatome	NEG:00247	O75175	Q70SY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	6.4e-05	1276	0	0
Negatome	NEG:00248	O75175	Q8TAU0	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000163	1120	0	0
Negatome	NEG:00249	O75175	Q8TBX8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	9.7e-05	1177	0	0
Negatome	NEG:00250	O75175	Q92730	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.024349	988	0	0
Negatome	NEG:00251	O75175	Q92785	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.001298	1147	0	0
Negatome	NEG:00252	O75175	Q93096	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000104	929	0	0
Negatome	NEG:00253	O75175	Q9H2S9	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000177	1341	0	0
Negatome	NEG:00254	O75175	Q9H6S3	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000861	1471	0	0
Negatome	NEG:00255	O75175	Q9H9D4	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000124	1476	0	0
Negatome	NEG:00256	O75175	Q9NQX6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000132	1219	0	0
Negatome	NEG:00257	O75175	Q9UDV6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000121	1251	0	0
Negatome	NEG:00258	O75175	Q9UH92	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	9.4e-05	1054	0	0
Negatome	NEG:00259	O75175	Q9UHR5	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.985863	1064	0	0
Negatome	NEG:00260	O75175	Q9UHX1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.052707	1315	0	0
Negatome	NEG:00261	O75190	P02533	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.004512	801	0	0
Negatome	NEG:00262	O75190	P05787	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.011378	812	0	0
Negatome	NEG:00263	O75190	P08670	9606	9606	MI:0018 - two hybrid; MI:0027	cell_binary_proximity	direct_binary	1	0.810332	795	0	0
Negatome	NEG:00264	O75190	P13647	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.001286	919	0	0
Negatome	NEG:00265	O75190	P14136	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.017858	761	0	0
Negatome	NEG:00266	O75190	P17661	9606	9606	MI:0018 - two hybrid; MI:0027	cell_binary_proximity	direct_binary	1	0.01433	799	0	0
Negatome	NEG:00267	O75192	O75381	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.918655	627	0	0
Negatome	NEG:00268	O75192	O96011	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999923	509	0	0
Negatome	NEG:00269	O75192	P28328	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.010211	555	0	0
Negatome	NEG:00270	O75192	P56589	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.995423	623	0	0
Negatome	NEG:00271	O75192	Q92968	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000516	653	0	0
Negatome	NEG:00272	O75192	Q9Y5Y5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000357	586	0	0
Negatome	NEG:00273	O75360	Q04724	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.995378	999	0	0
Negatome	NEG:00274	O75376	Q15466	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.988917	2700	0	0
Negatome	NEG:00275	O75376	Q92786	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.998975	3180	0	0
Negatome	NEG:00276	O75381	O96011	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.998767	639	0	0
Negatome	NEG:00277	O75381	P28328	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999343	685	1	0
Negatome	NEG:00278	O75381	P56589	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999094	753	1	0
Negatome	NEG:00279	O75381	Q9Y5Y5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999694	716	0	0
Negatome	NEG:00280	O75400	P07196	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.00548	1503	0	0
Negatome	NEG:00281	O75400	P21246	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000138	1128	0	0
Negatome	NEG:00282	O75400	P26641	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.008222	1397	0	0
Negatome	NEG:00283	O75400	P55854	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.976683	1063	0	0
Negatome	NEG:00284	O75400	Q16891	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.003022	1718	0	0
Negatome	NEG:00285	O75400	Q5T3J3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.00042	1729	0	0
Negatome	NEG:00286	O75400	Q7L311	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000692	1592	0	0
Negatome	NEG:00287	O75400	Q9H213	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000318	1179	0	0
Negatome	NEG:00288	O75400	Q9P2H0	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.00043	2077	0	0
Negatome	NEG:00289	O75410	Q92831	9606	9606	MI:0059 gst pull down -	reconstituted_direct	direct_binary	0	7.9e-05	1640	0	0
Negatome	NEG:00290	O75414	P04637	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.886319	582	0	0
Negatome	NEG:00291	O75419	P49736	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.999315	1473	0	0
Negatome	NEG:00292	O75446	Q06330	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999233	723	0	0
Negatome	NEG:00293	O75446	Q96QT6	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.990248	1227	1	0
Negatome	NEG:00294	O75496	P49736	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.852899	1116	0	0
Negatome	NEG:00295	O75528	P10276	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999697	897	1	0
Negatome	NEG:00296	O75558	Q13642	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	9.5e-05	613	0	0
Negatome	NEG:00297	O75558	Q13643	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000128	570	0	0
Negatome	NEG:00298	O75558	Q14192	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000179	569	0	0
Negatome	NEG:00299	O75643	O94906	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999669	3080	0	0
Negatome	NEG:00300	O75643	P83876	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.99764	2281	0	0
Negatome	NEG:00301	O75643	Q15029	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.998764	3111	0	0
Negatome	NEG:00302	O75643	Q53GS9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.998726	2704	0	0
Negatome	NEG:00303	O75643	Q6P2Q9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.978881	4474	0	0
Negatome	NEG:00304	O75643	Q8WWY3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.296921	2638	0	0
Negatome	NEG:00305	O75643	Q9BUQ8	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.998422	2959	0	0
Negatome	NEG:00306	O75674	Q7Z3T8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.012172	2018	0	0
Negatome	NEG:00307	O75771	Q9BXW9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.002135	1782	0	0
Negatome	NEG:00308	O75791	P22681	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999804	1239	1	0
Negatome	NEG:00309	O75791	Q07666	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.998139	776	0	0
Negatome	NEG:00310	O75791	Q07889	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.222586	1666	0	0
Negatome	NEG:00311	O75888	Q68396	9606	311339	MI:0110 - text mining, MI:0411 - enzyme linked immunosorbent assay	reconstituted_direct	direct_binary	0	0.999703	429	0	0
Negatome	NEG:00312	O75888	Q96RJ3	9606	9606	MI:0054 - fluorescence-activated cell sorting | MI:0110 - text mining, MI:0113 - western blot	other_or_unresolved	other	1	0.96799	437	0	0
Negatome	NEG:00313	O80809	Q9SYQ8	3702	3702	MI:0110 - text mining, MI:0055 - fluorescent resonance energy transfer | MI:1204 - split firefly luciferase complementation | MI:1208 - firefly luciferase protein tag	cell_binary_proximity	direct_binary	0	0.998606	1703	0	0
Negatome	NEG:00314	O82533	Q8VY16	3702	3702	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000288	1300	0	0
Negatome	NEG:00315	O88346	P0C605	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000792	936	0	0
Negatome	NEG:00316	O88346	Q61410	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000214	1027	0	0
Negatome	NEG:00317	O88498	Q07820	10116	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999756	549	0	0
Negatome	NEG:00318	O88618	Q62824	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	6e-05	1519	0	0
Negatome	NEG:00319	O88689	Q60841	10090	10090	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.002003	4411	0	0
Negatome	NEG:00320	O88777	Q99569	10116	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.065654	1643	0	0
Negatome	NEG:00321	O88895	P97503	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.995593	764	0	0
Negatome	NEG:00322	O88974	P37238	10090	10090	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.967659	1815	0	0
Negatome	NEG:00323	O89090	P31786	10090	10090	MI:0040 - electron microscopy	other_or_unresolved	other	0	0.000242	874	0	0
Negatome	NEG:00324	O89100	Q9Z1S8	10090	10090	MI:0018 - two hybrid, MI:0019 - coimmunoprecipitation	cell_binary_proximity	direct_binary	0	0.978656	990	0	0
Negatome	NEG:00325	O94906	Q53GS9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999889	1509	1	0
Negatome	NEG:00326	O94906	Q6P2Q9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.99697	3279	0	0
Negatome	NEG:00327	O94907	P04628	9606	9606	MI:0019 - coimmunoprecipitation, MI:0110 - text mining | MI:0019 - coimunoprecipitation, MI:0110 - text mining	co_complex_association	association	1	0.00088	639	0	0
Negatome	NEG:00328	O94907	Q14696	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	7.9e-05	503	0	0
Negatome	NEG:00329	O94907	Q9BQB4	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.000251	482	0	0
Negatome	NEG:00330	O95150	Q68396	9606	311339	MI:0110 - text mining, MI:0411 - enzyme linked immunosorbent assay	reconstituted_direct	direct_binary	0	0.999475	430	0	0
Negatome	NEG:00331	O95271	P70371	9606	10090	MI:0007 - anti tag coimmunoprecipitation; MI:0047	reconstituted_direct	direct_binary	0	0.998609	1751	0	0
Negatome	NEG:00332	O95361	Q9ULZ3	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.177243	762	0	0
Negatome	NEG:00333	O95777	Q9UK45	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999918	202	1	0
Negatome	NEG:00334	O95777	Q9Y4Y9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999825	190	1	0
Negatome	NEG:00335	O95786	Q14258	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998723	1558	1	0
Negatome	NEG:00336	O95819	P62834	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.017586	1426	0	0
Negatome	NEG:00337	O95983	Q9UJW3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000854	680	0	0
Negatome	NEG:00338	O95999	Q13489	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.999685	840	1	0
Negatome	NEG:00339	O96011	P28328	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.996281	567	0	0
Negatome	NEG:00340	O96011	P56589	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999556	635	1	0
Negatome	NEG:00341	O96011	Q92968	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000973	665	0	0
Negatome	NEG:00342	O96011	Q9Y5Y5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.011782	598	0	0
Negatome	NEG:00343	O96020	P49736	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.974104	1311	0	0
Negatome	NEG:00344	P00441	Q920R0	9606	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000261	1808	0	0
Negatome	NEG:00345	P00451	P04275	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.143115	5167	0	0
Negatome	NEG:00346	P00533	P01375	9606	9606	MI:0405 - competition binding	reconstituted_direct	direct_binary	0	0.999734	1446	0	0
Negatome	NEG:00347	P00533	P01583	9606	9606	MI:0405 - competition binding	reconstituted_direct	direct_binary	0	0.999386	1484	0	0
Negatome	NEG:00348	P00533	P16333	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.998645	1590	0	0
