scope	model	collection	record_id	score
all_taxa	PLM-Interact	ProtNeg	PAIR2:GENE:10226|GENE:56382	0.997441
all_taxa	PLM-Interact	ProtNeg	PAIR2:GENE:558|GENE:5627	0.001397
all_taxa	PLM-Interact	ProtNeg	PAIR2:GENE:27255|GENE:351	0.049446
all_taxa	PLM-Interact	ProtNeg	PAIR2:GENE:2167|GENE:4000	0.003636
all_taxa	PLM-Interact	ProtNeg	PAIR2:GENE:829012|GENE:840158	0.001279
all_taxa	PLM-Interact	ProtNeg	PAIR2:GENE:3964|GENE:6520	0.993678
all_taxa	PLM-Interact	Structural	AC:000001	0.999832
all_taxa	PLM-Interact	Structural	AC:000003	0.999868
all_taxa	PLM-Interact	Structural	AC:000004	0.999834
all_taxa	PLM-Interact	Structural	AC:000005	0.011057
all_taxa	PLM-Interact	Structural	AC:000007	0.999108
all_taxa	PLM-Interact	Structural	AC:000008	0.036595
all_taxa	PLM-Interact	Structural	AC:000009	0.000131
all_taxa	PLM-Interact	Structural	AC:000010	0.875311
all_taxa	PLM-Interact	Structural	AC:000011	0.798163
all_taxa	PLM-Interact	Structural	AC:000012	0.999917
all_taxa	PLM-Interact	Structural	AC:000013	0.999854
all_taxa	PLM-Interact	Structural	AC:000014	0.999745
all_taxa	PLM-Interact	Structural	AC:000015	0.015376
all_taxa	PLM-Interact	Structural	AC:000017	0.007399
all_taxa	PLM-Interact	Structural	AC:000018	0.999943
all_taxa	PLM-Interact	Structural	AC:000020	0.043247
all_taxa	PLM-Interact	Structural	AC:000023	0.999689
all_taxa	PLM-Interact	Structural	AC:000024	0.999758
all_taxa	PLM-Interact	Structural	AC:000025	0.998474
all_taxa	PLM-Interact	Structural	AC:000026	0.001442
all_taxa	PLM-Interact	Structural	AC:000027	0.30962
all_taxa	PLM-Interact	Structural	AC:000028	0.005911
all_taxa	PLM-Interact	Structural	AC:000030	0.999927
all_taxa	PLM-Interact	Structural	AC:000031	0.999388
all_taxa	PLM-Interact	Structural	AC:000032	0.999933
all_taxa	PLM-Interact	Structural	AC:000034	0.999938
all_taxa	PLM-Interact	Structural	AC:000035	0.99907
all_taxa	PLM-Interact	Structural	AC:000036	0.999818
all_taxa	PLM-Interact	Structural	AC:000037	0.014606
all_taxa	PLM-Interact	Structural	AC:000039	0.013628
all_taxa	PLM-Interact	Structural	AC:000040	0.001721
all_taxa	PLM-Interact	Structural	AC:000041	0.999761
all_taxa	PLM-Interact	Structural	AC:000042	0.000706
all_taxa	PLM-Interact	Structural	AC:000043	0.999823
all_taxa	PLM-Interact	Structural	AC:000044	0.889198
all_taxa	PLM-Interact	Structural	AC:000045	0.999934
all_taxa	PLM-Interact	Structural	AC:000046	0.999436
all_taxa	PLM-Interact	Structural	AC:000047	0.999926
all_taxa	PLM-Interact	Structural	AC:000048	0.999908
all_taxa	PLM-Interact	Structural	AC:000049	0.999637
all_taxa	PLM-Interact	Structural	AC:000050	0.999801
all_taxa	PLM-Interact	Structural	AC:000051	0.99954
all_taxa	PLM-Interact	Structural	AC:000052	0.9988
all_taxa	PLM-Interact	Structural	AC:000053	0.999728
all_taxa	PLM-Interact	Structural	AC:000055	0.999283
all_taxa	PLM-Interact	Structural	AC:000056	0.996724
all_taxa	PLM-Interact	Structural	AC:000059	0.000646
all_taxa	PLM-Interact	Structural	AC:000060	0.011782
all_taxa	PLM-Interact	Structural	AC:000061	0.003683
all_taxa	PLM-Interact	Structural	AC:000062	0.998362
all_taxa	PLM-Interact	Structural	AC:000063	0.997464
all_taxa	PLM-Interact	Structural	AC:000065	0.999918
all_taxa	PLM-Interact	Structural	AC:000066	0.999935
all_taxa	PLM-Interact	Structural	AC:000067	0.000536
all_taxa	PLM-Interact	Structural	AC:000068	0.999937
all_taxa	PLM-Interact	Structural	AC:000069	0.017114
all_taxa	PLM-Interact	Structural	AC:000071	0.999802
all_taxa	PLM-Interact	Structural	AC:000072	0.997002
all_taxa	PLM-Interact	Structural	AC:000073	0.979387
all_taxa	PLM-Interact	Structural	AC:000074	0.999611
all_taxa	PLM-Interact	Structural	AC:000075	0.948299
all_taxa	PLM-Interact	Structural	AC:000076	0.733644
all_taxa	PLM-Interact	Structural	AC:000077	0.015314
all_taxa	PLM-Interact	Structural	AC:000078	0.999942
all_taxa	PLM-Interact	Structural	AC:000079	0.999905
all_taxa	PLM-Interact	Structural	AC:000082	0.000375
all_taxa	PLM-Interact	Structural	AC:000083	0.997992
all_taxa	PLM-Interact	Structural	AC:000084	0.000126
all_taxa	PLM-Interact	Structural	AC:000085	0.008311
all_taxa	PLM-Interact	Structural	AC:000088	0.999642
all_taxa	PLM-Interact	Structural	AC:000089	0.994938
all_taxa	PLM-Interact	Structural	AC:000090	0.999785
all_taxa	PLM-Interact	Structural	AC:000092	0.999913
all_taxa	PLM-Interact	Structural	AC:000093	0.99302
all_taxa	PLM-Interact	Structural	AC:000096	0.003988
all_taxa	PLM-Interact	Structural	AC:000097	0.00046
all_taxa	PLM-Interact	Structural	AC:000098	0.235185
all_taxa	PLM-Interact	Structural	AC:000099	0.999858
all_taxa	PLM-Interact	Structural	AC:000100	0.999263
all_taxa	PLM-Interact	Structural	AC:000101	0.999668
all_taxa	PLM-Interact	Structural	AC:000102	0.99042
all_taxa	PLM-Interact	Structural	AC:000103	0.999622
all_taxa	PLM-Interact	Structural	AC:000104	0.999947
all_taxa	PLM-Interact	Structural	AC:000106	0.999944
all_taxa	PLM-Interact	Structural	AC:000107	0.999889
all_taxa	PLM-Interact	Structural	AC:000108	0.999838
all_taxa	PLM-Interact	Structural	AC:000109	0.002933
all_taxa	PLM-Interact	Structural	AC:000110	0.012734
all_taxa	PLM-Interact	Structural	AC:000111	0.001613
all_taxa	PLM-Interact	Structural	AC:000114	0.998194
all_taxa	PLM-Interact	Structural	AC:000116	0.999703
all_taxa	PLM-Interact	Structural	AC:000117	0.015678
all_taxa	PLM-Interact	Structural	AC:000118	0.994053
all_taxa	PLM-Interact	Structural	AC:000119	0.000538
all_taxa	PLM-Interact	Structural	AC:000120	0.05377
all_taxa	PLM-Interact	Structural	AC:000121	0.999705
all_taxa	PLM-Interact	Structural	AC:000122	0.061902
all_taxa	PLM-Interact	Structural	AC:000125	5.5e-05
all_taxa	PLM-Interact	Structural	AC:000126	0.999926
all_taxa	PLM-Interact	Structural	AC:000127	0.999904
all_taxa	PLM-Interact	Structural	AC:000128	0.999692
all_taxa	PLM-Interact	Structural	AC:000130	0.999889
all_taxa	PLM-Interact	Structural	AC:000131	0.00016
all_taxa	PLM-Interact	Structural	AC:000132	0.999923
all_taxa	PLM-Interact	Structural	AC:000133	0.992481
all_taxa	PLM-Interact	Structural	AC:000134	0.99994
all_taxa	PLM-Interact	Structural	AC:000136	7e-05
all_taxa	PLM-Interact	Structural	AC:000137	0.014965
all_taxa	PLM-Interact	Structural	AC:000138	0.00839
all_taxa	PLM-Interact	Structural	AC:000139	0.501037
all_taxa	PLM-Interact	Structural	AC:000140	0.075006
all_taxa	PLM-Interact	Structural	AC:000141	0.983979
all_taxa	PLM-Interact	Structural	AC:000142	0.999767
all_taxa	PLM-Interact	Structural	AC:000143	0.995168
all_taxa	PLM-Interact	Structural	AC:000144	0.997835
all_taxa	PLM-Interact	Structural	AC:000145	0.796004
all_taxa	PLM-Interact	Structural	AC:000146	0.99988
all_taxa	PLM-Interact	Structural	AC:000147	0.000775
all_taxa	PLM-Interact	Structural	AC:000149	0.999871
all_taxa	PLM-Interact	Structural	AC:000150	0.000251
all_taxa	PLM-Interact	Structural	AC:000151	0.999666
all_taxa	PLM-Interact	Structural	AC:000152	0.011037
all_taxa	PLM-Interact	Structural	AC:000153	0.999918
all_taxa	PLM-Interact	Structural	AC:000155	0.966151
all_taxa	PLM-Interact	Structural	AC:000156	0.999918
all_taxa	PLM-Interact	Structural	AC:000157	0.999222
all_taxa	PLM-Interact	Structural	AC:000158	0.999732
all_taxa	PLM-Interact	Structural	AC:000159	0.99993
all_taxa	PLM-Interact	Structural	AC:000160	0.016984
all_taxa	PLM-Interact	Structural	AC:000161	0.999792
all_taxa	PLM-Interact	Structural	AC:000162	0.999867
all_taxa	PLM-Interact	Structural	AC:000163	0.999436
all_taxa	PLM-Interact	Structural	AC:000165	0.998873
all_taxa	PLM-Interact	Structural	AC:000166	0.993164
all_taxa	PLM-Interact	Structural	AC:000168	0.999788
all_taxa	PLM-Interact	Structural	AC:000169	0.99924
all_taxa	PLM-Interact	Structural	AC:000170	0.999942
all_taxa	PLM-Interact	Structural	AC:000171	0.999592
all_taxa	PLM-Interact	Structural	AC:000172	0.004395
all_taxa	PLM-Interact	Structural	AC:000173	0.000675
all_taxa	PLM-Interact	Structural	AC:000174	0.999926
all_taxa	PLM-Interact	Structural	AC:000175	0.997181
all_taxa	PLM-Interact	Structural	AC:000176	0.999917
all_taxa	PLM-Interact	Structural	AC:000177	0.999842
all_taxa	PLM-Interact	Structural	AC:000178	0.99982
all_taxa	PLM-Interact	Structural	AC:000179	0.999916
all_taxa	PLM-Interact	Structural	AC:000180	0.001145
all_taxa	PLM-Interact	Structural	AC:000181	0.000759
all_taxa	PLM-Interact	Structural	AC:000182	0.999821
all_taxa	PLM-Interact	Structural	AC:000183	0.152967
all_taxa	PLM-Interact	Structural	AC:000185	0.997769
all_taxa	PLM-Interact	Structural	AC:000189	0.000453
all_taxa	PLM-Interact	Structural	AC:000190	0.999896
all_taxa	PLM-Interact	Structural	AC:000192	0.997815
all_taxa	PLM-Interact	Structural	AC:000193	0.998136
all_taxa	PLM-Interact	Structural	AC:000195	0.999936
all_taxa	PLM-Interact	Structural	AC:000196	0.000928
all_taxa	PLM-Interact	Structural	AC:000197	0.013263
all_taxa	PLM-Interact	Structural	AC:000198	0.998296
all_taxa	PLM-Interact	Structural	AC:000199	0.013842
all_taxa	PLM-Interact	Structural	AC:000201	0.999754
all_taxa	PLM-Interact	Structural	AC:000203	0.996323
all_taxa	PLM-Interact	Structural	AC:000204	0.999311
all_taxa	PLM-Interact	Structural	AC:000205	0.054383
all_taxa	PLM-Interact	Structural	AC:000206	0.998244
all_taxa	PLM-Interact	Structural	AC:000207	0.114531
all_taxa	PLM-Interact	Structural	AC:000209	0.99973
all_taxa	PLM-Interact	Structural	AC:000210	0.002814
all_taxa	PLM-Interact	Structural	AC:000211	0.010953
all_taxa	PLM-Interact	Structural	AC:000212	0.999834
all_taxa	PLM-Interact	Structural	AC:000213	0.048011
all_taxa	PLM-Interact	Structural	AC:000215	0.0101
all_taxa	PLM-Interact	Structural	AC:000216	0.996357
all_taxa	PLM-Interact	Structural	AC:000217	0.996645
all_taxa	PLM-Interact	Structural	AC:000218	0.926301
all_taxa	PLM-Interact	Structural	AC:000219	0.00308
all_taxa	PLM-Interact	Structural	AC:000220	0.002525
all_taxa	PLM-Interact	Structural	AC:000221	0.999908
all_taxa	PLM-Interact	Structural	AC:000222	0.999932
all_taxa	PLM-Interact	Structural	AC:000223	0.999429
all_taxa	PLM-Interact	Structural	AC:000224	0.999936
all_taxa	PLM-Interact	Structural	AC:000225	0.999849
all_taxa	PLM-Interact	Structural	AC:000226	0.027895
all_taxa	PLM-Interact	Structural	AC:000227	0.999952
all_taxa	PLM-Interact	Structural	AC:000229	0.994476
all_taxa	PLM-Interact	Structural	AC:000231	0.999932
all_taxa	PLM-Interact	Structural	AC:000232	0.999889
all_taxa	PLM-Interact	Structural	AC:000233	0.973665
all_taxa	PLM-Interact	Structural	AC:000234	0.979292
all_taxa	PLM-Interact	Structural	AC:000235	0.999893
all_taxa	PLM-Interact	Structural	AC:000236	0.000633
all_taxa	PLM-Interact	Structural	AC:000237	0.020824
all_taxa	PLM-Interact	Structural	AC:000239	0.000922
all_taxa	PLM-Interact	Structural	AC:000240	0.999213
all_taxa	PLM-Interact	Structural	AC:000241	6.6e-05
all_taxa	PLM-Interact	Structural	AC:000242	0.983427
all_taxa	PLM-Interact	Structural	AC:000243	0.999818
all_taxa	PLM-Interact	Structural	AC:000244	0.999932
all_taxa	PLM-Interact	Structural	AC:000245	0.999938
all_taxa	PLM-Interact	Structural	AC:000246	0.999838
all_taxa	PLM-Interact	Structural	AC:000247	0.996597
all_taxa	PLM-Interact	Structural	AC:000248	0.158365
all_taxa	PLM-Interact	Structural	AC:000249	0.000638
all_taxa	PLM-Interact	Structural	AC:000250	5.3e-05
all_taxa	PLM-Interact	Structural	AC:000252	0.80679
all_taxa	PLM-Interact	Structural	AC:000254	0.000505
all_taxa	PLM-Interact	Structural	AC:000255	0.000545
all_taxa	PLM-Interact	Structural	AC:000257	0.003864
all_taxa	PLM-Interact	Structural	AC:000258	0.997606
all_taxa	PLM-Interact	Structural	AC:000260	0.000557
all_taxa	PLM-Interact	Structural	AC:000261	0.005184
all_taxa	PLM-Interact	Structural	AC:000262	0.999878
all_taxa	PLM-Interact	Structural	AC:000263	0.999937
all_taxa	PLM-Interact	Structural	AC:000264	0.000381
all_taxa	PLM-Interact	Structural	AC:000265	0.005656
all_taxa	PLM-Interact	Structural	AC:000266	0.00058
all_taxa	PLM-Interact	Structural	AC:000267	0.983205
all_taxa	PLM-Interact	Structural	AC:000268	0.002362
all_taxa	PLM-Interact	Structural	AC:000269	0.999933
all_taxa	PLM-Interact	Structural	AC:000270	0.000155
all_taxa	PLM-Interact	Structural	AC:000271	0.903751
all_taxa	PLM-Interact	Structural	AC:000273	0.38765
all_taxa	PLM-Interact	Structural	AC:000274	0.999709
all_taxa	PLM-Interact	Structural	AC:000275	0.999902
all_taxa	PLM-Interact	Structural	AC:000276	0.999561
all_taxa	PLM-Interact	Structural	AC:000277	0.998192
all_taxa	PLM-Interact	Structural	AC:000279	0.99993
all_taxa	PLM-Interact	Structural	AC:000282	0.053278
all_taxa	PLM-Interact	Structural	AC:000285	0.141931
all_taxa	PLM-Interact	Structural	AC:000286	0.999144
all_taxa	PLM-Interact	Structural	AC:000287	0.99994
all_taxa	PLM-Interact	Structural	AC:000288	0.999206
all_taxa	PLM-Interact	Structural	AC:000289	0.836748
all_taxa	PLM-Interact	Structural	AC:000291	0.997642
all_taxa	PLM-Interact	Structural	AC:000292	0.229207
all_taxa	PLM-Interact	Structural	AC:000293	0.999292
all_taxa	PLM-Interact	Structural	AC:000294	0.000539
all_taxa	PLM-Interact	Structural	AC:000296	0.812877
all_taxa	PLM-Interact	Structural	AC:000297	0.006817
all_taxa	PLM-Interact	Structural	AC:000298	0.999908
all_taxa	PLM-Interact	Structural	AC:000299	0.999919
all_taxa	PLM-Interact	Structural	AC:000300	0.987333
all_taxa	PLM-Interact	Structural	AC:000302	0.999858
all_taxa	PLM-Interact	Structural	AC:000303	0.583316
all_taxa	PLM-Interact	Structural	AC:000304	0.999805
all_taxa	PLM-Interact	Structural	AC:000305	0.999857
all_taxa	PLM-Interact	Structural	AC:000306	0.99944
all_taxa	PLM-Interact	Structural	AC:000307	0.999832
all_taxa	PLM-Interact	Structural	AC:000308	0.995807
all_taxa	PLM-Interact	Structural	AC:000311	0.496544
all_taxa	PLM-Interact	Structural	AC:000312	0.999921
all_taxa	PLM-Interact	Structural	AC:000313	0.000606
all_taxa	PLM-Interact	Structural	AC:000314	0.012311
all_taxa	PLM-Interact	Structural	AC:000315	0.00247
all_taxa	PLM-Interact	Structural	AC:000317	0.004733
all_taxa	PLM-Interact	Structural	AC:000318	0.001089
all_taxa	PLM-Interact	Structural	AC:000320	0.99966
all_taxa	PLM-Interact	Structural	AC:000321	0.999706
all_taxa	PLM-Interact	Structural	AC:000322	0.389356
all_taxa	PLM-Interact	Structural	AC:000323	0.000289
all_taxa	PLM-Interact	Structural	AC:000325	0.999934
all_taxa	PLM-Interact	Structural	AC:000326	0.000436
all_taxa	PLM-Interact	Structural	AC:000327	0.999652
all_taxa	PLM-Interact	Structural	AC:000328	0.290346
all_taxa	PLM-Interact	Structural	AC:000330	0.998566
all_taxa	PLM-Interact	Structural	AC:000335	0.999947
all_taxa	PLM-Interact	Structural	AC:000336	0.999762
all_taxa	PLM-Interact	Structural	AC:000337	0.999934
all_taxa	PLM-Interact	Structural	AC:000338	0.020317
all_taxa	PLM-Interact	Structural	AC:000339	0.003287
all_taxa	PLM-Interact	Structural	AC:000340	0.99982
all_taxa	PLM-Interact	Structural	AC:000341	0.999059
all_taxa	PLM-Interact	Structural	AC:000342	0.999946
all_taxa	PLM-Interact	Structural	AC:000344	0.000721
all_taxa	PLM-Interact	Structural	AC:000346	0.146805
all_taxa	PLM-Interact	Structural	AC:000347	6.6e-05
all_taxa	PLM-Interact	Structural	AC:000348	0.001249
all_taxa	PLM-Interact	Structural	AC:000349	0.99941
all_taxa	PLM-Interact	Structural	AC:000352	0.999943
all_taxa	PLM-Interact	Structural	AC:000354	0.99897
all_taxa	PLM-Interact	Structural	AC:000355	0.999934
all_taxa	PLM-Interact	Structural	AC:000356	0.999731
all_taxa	PLM-Interact	Structural	AC:000357	0.999915
all_taxa	PLM-Interact	Structural	AC:000360	0.895074
all_taxa	PLM-Interact	Structural	AC:000361	0.999158
all_taxa	PLM-Interact	Structural	AC:000362	0.995966
all_taxa	PLM-Interact	Structural	AC:000363	0.99985
all_taxa	PLM-Interact	Structural	AC:000364	0.997869
all_taxa	PLM-Interact	Structural	AC:000365	5.1e-05
all_taxa	PLM-Interact	Structural	AC:000366	0.999674
all_taxa	PLM-Interact	Structural	AC:000367	0.999746
all_taxa	PLM-Interact	Structural	AC:000368	0.99467
all_taxa	PLM-Interact	Structural	AC:000369	0.999907
all_taxa	PLM-Interact	Structural	AC:000370	0.149619
all_taxa	PLM-Interact	Structural	AC:000371	0.999949
all_taxa	PLM-Interact	Structural	AC:000372	0.031951
all_taxa	PLM-Interact	Structural	AC:000373	0.00774
all_taxa	PLM-Interact	Structural	AC:000374	0.999888
all_taxa	PLM-Interact	Structural	AC:000375	0.997388
all_taxa	PLM-Interact	Structural	AC:000377	0.001457
all_taxa	PLM-Interact	Structural	AC:000378	0.999515
all_taxa	PLM-Interact	Structural	AC:000379	0.999939
all_taxa	PLM-Interact	Structural	AC:000380	0.008944
all_taxa	PLM-Interact	Structural	AC:000381	0.999098
all_taxa	PLM-Interact	Structural	AC:000382	0.999843
all_taxa	PLM-Interact	Structural	AC:000383	0.028038
all_taxa	PLM-Interact	Structural	AC:000386	0.99994
all_taxa	PLM-Interact	Structural	AC:000387	0.980869
all_taxa	PLM-Interact	Structural	AC:000388	0.999251
all_taxa	PLM-Interact	Structural	AC:000390	0.999935
all_taxa	PLM-Interact	Structural	AC:000392	0.139282
all_taxa	PLM-Interact	Structural	AC:000394	0.999932
all_taxa	PLM-Interact	Structural	AC:000395	0.000355
all_taxa	PLM-Interact	Structural	AC:000396	0.91449
all_taxa	PLM-Interact	Structural	AC:000397	0.999361
all_taxa	PLM-Interact	Structural	AC:000398	0.031885
all_taxa	PLM-Interact	Structural	AC:000399	0.000353
all_taxa	PLM-Interact	Structural	AC:000400	0.999755
all_taxa	PLM-Interact	Structural	AC:000401	0.998042
all_taxa	PLM-Interact	Structural	AC:000402	0.994397
all_taxa	PLM-Interact	Structural	AC:000403	0.999453
all_taxa	PLM-Interact	Structural	AC:000404	0.999252
all_taxa	PLM-Interact	Structural	AC:000405	0.999907
all_taxa	PLM-Interact	Structural	AC:000406	0.999942
all_taxa	PLM-Interact	Structural	AC:000408	0.999135
all_taxa	PLM-Interact	Structural	AC:000409	0.999921
all_taxa	PLM-Interact	Structural	AC:000410	0.996488
all_taxa	PLM-Interact	Structural	AC:000411	0.999787
all_taxa	PLM-Interact	Structural	AC:000412	0.997814
all_taxa	PLM-Interact	Structural	AC:000413	0.002137
all_taxa	PLM-Interact	Structural	AC:000414	0.999901
all_taxa	PLM-Interact	Structural	AC:000415	0.999403
all_taxa	PLM-Interact	Structural	AC:000416	0.999937
all_taxa	PLM-Interact	Structural	AC:000418	0.019027
all_taxa	PLM-Interact	Structural	AC:000419	0.984199
all_taxa	PLM-Interact	Structural	AC:000420	0.999305
all_taxa	PLM-Interact	Structural	AC:000422	0.010291
all_taxa	PLM-Interact	Structural	AC:000423	0.999926
all_taxa	PLM-Interact	Structural	AC:000424	0.99986
all_taxa	PLM-Interact	Structural	AC:000425	0.999738
all_taxa	PLM-Interact	Structural	AC:000426	0.995498
all_taxa	PLM-Interact	Structural	AC:000428	0.999649
all_taxa	PLM-Interact	Structural	AC:000430	0.999939
all_taxa	PLM-Interact	Structural	AC:000431	0.080319
all_taxa	PLM-Interact	Structural	AC:000433	0.999211
all_taxa	PLM-Interact	Structural	AC:000434	0.999778
all_taxa	PLM-Interact	Structural	AC:000435	0.765769
all_taxa	PLM-Interact	Structural	AC:000436	0.01118
all_taxa	PLM-Interact	Structural	AC:000437	0.147086
all_taxa	PLM-Interact	Structural	AC:000439	0.006317
all_taxa	PLM-Interact	Structural	AC:000440	0.999478
all_taxa	PLM-Interact	Structural	AC:000442	0.999631
all_taxa	PLM-Interact	Structural	AC:000443	0.996946
all_taxa	PLM-Interact	Structural	AC:000444	0.996645
all_taxa	PLM-Interact	Structural	AC:000445	0.583086
all_taxa	PLM-Interact	Structural	AC:000446	0.000342
all_taxa	PLM-Interact	Structural	AC:000447	0.999946
all_taxa	PLM-Interact	Structural	AC:000449	0.999939
all_taxa	PLM-Interact	Structural	AC:000451	0.999931
all_taxa	PLM-Interact	Structural	AC:000452	0.005919
all_taxa	PLM-Interact	Structural	AC:000454	0.999565
all_taxa	PLM-Interact	Structural	AC:000455	0.998771
all_taxa	PLM-Interact	Structural	AC:000456	0.999714
all_taxa	PLM-Interact	Structural	AC:000457	0.999813
all_taxa	PLM-Interact	Structural	AC:000458	0.018095
all_taxa	PLM-Interact	Structural	AC:000459	0.01799
all_taxa	PLM-Interact	Structural	AC:000460	0.999728
all_taxa	PLM-Interact	Structural	AC:000461	0.997887
all_taxa	PLM-Interact	Structural	AC:000462	9.3e-05
all_taxa	PLM-Interact	Structural	AC:000464	0.005357
all_taxa	PLM-Interact	Structural	AC:000465	0.998252
all_taxa	PLM-Interact	Structural	AC:000466	0.472526
all_taxa	PLM-Interact	Structural	AC:000467	0.999907
all_taxa	PLM-Interact	Structural	AC:000468	0.051274
all_taxa	PLM-Interact	Structural	AC:000469	0.123563
all_taxa	PLM-Interact	Structural	AC:000470	0.999906
all_taxa	PLM-Interact	Structural	AC:000471	0.999887
all_taxa	PLM-Interact	Structural	AC:000472	0.999906
all_taxa	PLM-Interact	Structural	AC:000473	0.025024
all_taxa	PLM-Interact	Structural	AC:000475	0.010236
all_taxa	PLM-Interact	Structural	AC:000477	0.999837
all_taxa	PLM-Interact	Structural	AC:000479	0.712015
all_taxa	PLM-Interact	Structural	AC:000480	0.000242
all_taxa	PLM-Interact	Structural	AC:000481	0.999891
all_taxa	PLM-Interact	Structural	AC:000482	0.999465
all_taxa	PLM-Interact	Structural	AC:000484	0.289652
all_taxa	PLM-Interact	Structural	AC:000485	0.955575
all_taxa	PLM-Interact	Structural	AC:000486	0.000166
all_taxa	PLM-Interact	Structural	AC:000487	0.915044
all_taxa	PLM-Interact	Structural	AC:000489	0.067497
all_taxa	PLM-Interact	Structural	AC:000490	0.996667
all_taxa	PLM-Interact	Structural	AC:000491	0.999656
all_taxa	PLM-Interact	Structural	AC:000492	0.998705
all_taxa	PLM-Interact	Structural	AC:000493	0.999883
all_taxa	PLM-Interact	Structural	AC:000494	0.999861
all_taxa	PLM-Interact	Structural	AC:000495	0.000332
all_taxa	PLM-Interact	Structural	AC:000496	0.982837
all_taxa	PLM-Interact	Structural	AC:000497	0.000106
all_taxa	PLM-Interact	Structural	AC:000498	0.006627
all_taxa	PLM-Interact	Structural	AC:000500	0.999766
all_taxa	PLM-Interact	Structural	AC:000501	0.994856
all_taxa	PLM-Interact	Structural	AC:000503	0.999016
all_taxa	PLM-Interact	Structural	AC:000504	0.007576
all_taxa	PLM-Interact	Structural	AC:000506	6.7e-05
all_taxa	PLM-Interact	Structural	AC:000507	0.001677
all_taxa	PLM-Interact	Structural	AC:000508	0.999923
all_taxa	PLM-Interact	Structural	AC:000509	0.014479
all_taxa	PLM-Interact	Structural	AC:000510	0.999868
all_taxa	PLM-Interact	Structural	AC:000511	0.998453
all_taxa	PLM-Interact	Structural	AC:000512	0.999944
all_taxa	PLM-Interact	Structural	AC:000513	0.000226
all_taxa	PLM-Interact	Structural	AC:000514	0.999871
all_taxa	PLM-Interact	Structural	AC:000515	0.999503
all_taxa	PLM-Interact	Structural	AC:000516	0.047556
all_taxa	PLM-Interact	Structural	AC:000517	0.594523
all_taxa	PLM-Interact	Structural	AC:000518	0.999922
all_taxa	PLM-Interact	Structural	AC:000519	0.54364
all_taxa	PLM-Interact	Structural	AC:000520	0.988369
all_taxa	PLM-Interact	Structural	AC:000522	0.991709
all_taxa	PLM-Interact	Structural	AC:000523	0.999912
all_taxa	PLM-Interact	Structural	AC:000524	0.001489
all_taxa	PLM-Interact	Structural	AC:000525	0.999939
all_taxa	PLM-Interact	Structural	AC:000526	0.001258
all_taxa	PLM-Interact	Structural	AC:000527	0.999867
all_taxa	PLM-Interact	Structural	AC:000528	0.999897
all_taxa	PLM-Interact	Structural	AC:000529	0.284923
all_taxa	PLM-Interact	Structural	AC:000530	0.000115
all_taxa	PLM-Interact	Structural	AC:000531	0.999948
all_taxa	PLM-Interact	Structural	AC:000532	0.647298
all_taxa	PLM-Interact	Structural	AC:000534	0.972936
all_taxa	PLM-Interact	Structural	AC:000536	0.973282
all_taxa	PLM-Interact	Structural	AC:000537	0.000735
all_taxa	PLM-Interact	Structural	AC:000539	8.5e-05
all_taxa	PLM-Interact	Structural	AC:000540	0.005954
all_taxa	PLM-Interact	Structural	AC:000542	0.999944
all_taxa	PLM-Interact	Structural	AC:000544	0.000319
all_taxa	PLM-Interact	Structural	AC:000545	0.350685
all_taxa	PLM-Interact	Structural	AC:000546	0.01691
all_taxa	PLM-Interact	Structural	AC:000548	0.999894
all_taxa	PLM-Interact	Structural	AC:000549	0.902579
all_taxa	PLM-Interact	Structural	AC:000550	0.996165
all_taxa	PLM-Interact	Structural	AC:000552	0.999851
all_taxa	PLM-Interact	Structural	AC:000553	0.999941
all_taxa	PLM-Interact	Structural	AC:000554	0.997612
all_taxa	PLM-Interact	Structural	AC:000555	0.999923
all_taxa	PLM-Interact	Structural	AC:000556	0.005946
all_taxa	PLM-Interact	Structural	AC:000558	0.000231
all_taxa	PLM-Interact	Structural	AC:000559	0.99985
all_taxa	PLM-Interact	Structural	AC:000560	0.950249
all_taxa	PLM-Interact	Structural	AC:000561	0.999823
all_taxa	PLM-Interact	Structural	AC:000562	0.999924
