triplet_id	anchor	negative_partner_c	positive_partner_d	counterfactual_grade_provisional	assembly_size_stratum	sequence_similarity_bin	plminteract_ac	plminteract_ad	plminteract_finetuned_ac	plminteract_finetuned_ad	dscript_ac	dscript_ad	topsy_turvy_ac	topsy_turvy_ad
SCF:0000163	Q75VY9	P12356	Q75VY8	CF-B-provisional	11_24	medium	0.999767	0.999912	0.843970	0.537679	0.004195	0.009270	0.096037	0.782068
SCF:0000164	E1C9K6	E1C9K9	A0A0M3KL10	CF-B-provisional	11_24	high	0.995168	0.995031	0.048315	0.829785	0.004262	0.751162	0.013714	0.021363
SCF:0000165	Q12330	Q08920	Q07930	CF-B-provisional	11_24	remote_sequence	0.997835	0.949864	0.045023	0.946728	0.937373	0.004229	0.705013	0.740942
SCF:0000166	Q12330	Q08920	P40018	CF-B-provisional	11_24	remote_sequence	0.997835	0.999756	0.045023	0.978706	0.937373	0.842032	0.705013	0.677331
SCF:0000167	Q12330	Q08920	P53277	CF-B-provisional	11_24	remote_sequence	0.997835	0.989255	0.045023	0.984472	0.937373	0.026258	0.705013	0.698734
SCF:0000168	E9NPW6	I0YPL4	I0YQ46	CF-B-provisional	11_24	medium	0.796004	0.999763	0.121949	0.908490	0.004540	0.004760	0.170012	0.648577
SCF:0000169	A0A063XCP1	A0A063X781	A0A063X754	CF-B-provisional	11_24	remote_sequence	0.999880	0.999812	0.459531	0.872799	0.762195	0.639593	0.000023	0.730044
SCF:0000170	A0A063XCP1	A0A063X781	A0A063XCH0	CF-B-provisional	11_24	remote_sequence	0.999880	0.999902	0.459531	0.794214	0.762195	0.594459	0.000023	0.884611
SCF:0000171	Q00403	O15514	P61218	CF-B-provisional	11_24	remote_sequence	0.999937	0.999937	0.805154	0.969719	0.008644	0.100507	0.730101	0.640188
SCF:0000172	Q00403	O15514	A0A4X1VEK9	CF-B-provisional	11_24	remote_sequence	0.999937	0.999937	0.805154	0.971469	0.008644	0.116137	0.730101	0.636574
SCF:0000173	Q00403	O15514	Q15543	CF-B-provisional	11_24	remote_sequence	0.999937	0.997754	0.805154	0.899757	0.008644	0.004220	0.730101	0.698202
SCF:0000174	P0A431	P59087	Q8DIN9	CF-B-provisional	11_24	medium	0.000251	0.000916	0.043779	0.938441	0.004201	0.004222	0.000401	0.000380
SCF:0000175	P0A431	P59087	Q8DJZ6	CF-B-provisional	11_24	remote_sequence	0.000251	0.000248	0.043779	0.935174	0.004201	0.004614	0.000401	0.000137
SCF:0000176	Q01667	Q8LCQ4	Q9C639	CF-B-provisional	11_24	medium	0.999918	0.999928	0.669752	0.812508	0.214868	0.748940	0.714371	0.658343
SCF:0000177	Q01667	Q8LCQ4	Q9SQL2	CF-B-provisional	11_24	medium	0.999918	0.999917	0.669752	0.842849	0.214868	0.634292	0.714371	0.638737
SCF:0000178	Q01667	Q8LCQ4	P27521	CF-B-provisional	11_24	medium	0.999918	0.999916	0.669752	0.781632	0.214868	0.384585	0.714371	0.624524
SCF:0000179	Q8LCQ4	Q01667	P27521	CF-B-provisional	11_24	medium	0.999918	0.999898	0.669752	0.766057	0.214868	0.057802	0.714371	0.694649
SCF:0000180	Q8LCQ4	Q01667	Q9SY97	CF-B-provisional	11_24	medium	0.999918	0.999914	0.669752	0.780650	0.214868	0.119164	0.714371	0.704079
SCF:0000181	Q8LCQ4	Q01667	Q94AQ8	CF-B-provisional	11_24	remote_sequence	0.999918	0.000595	0.669752	0.945445	0.214868	0.004217	0.714371	0.419378
SCF:0000182	P59768	Q9GZQ6	P41145	CF-B-provisional	3_10	medium	0.999918	0.999916	0.458803	0.966727	0.154314	0.312754	0.838420	0.829054
SCF:0000183	P59768	Q9GZQ6	Q9UPC5	CF-B-provisional	3_10	medium	0.999918	0.999910	0.458803	0.944540	0.154314	0.071350	0.838420	0.884524
SCF:0000184	P0A7W7	P69222	P0A7T7	CF-B-provisional	11_24	remote_sequence	0.999732	0.999911	0.104831	0.649103	0.117883	0.758210	0.348067	0.773896
SCF:0000185	P0A7W7	P69222	P0A7R5	CF-B-provisional	11_24	remote_sequence	0.999732	0.999931	0.104831	0.731830	0.117883	0.901216	0.348067	0.734213
SCF:0000186	Q9Y7N2	Q9P6Q0	P87310	CF-B-provisional	11_24	remote_sequence	0.999792	0.999870	0.532440	0.535418	0.004242	0.004199	0.497568	0.497571
SCF:0000187	F2R0J7	F2QT90	F2QVA2	CF-B-provisional	11_24	remote_sequence	0.999867	0.999875	0.358929	0.951864	0.589264	0.969143	0.767640	0.814005
SCF:0000188	A0A125YN38	S7W9J5	S7W617	CF-B-provisional	11_24	remote_sequence	0.999436	0.999658	0.271692	0.979223	0.006000	0.004787	0.061100	0.210669
SCF:0000189	S7W9J5	A0A125YN38	S7W617	CF-B-provisional	11_24	remote_sequence	0.999436	0.999558	0.271692	0.960861	0.006000	0.433603	0.061100	0.229898
SCF:0000190	Q9XYU1	Q9VBI1	Q9VQY9	CF-B-provisional	11_24	medium	0.999584	0.999903	0.379527	0.956649	0.004181	0.004181	0.757882	0.059157
SCF:0000191	Q9XYU1	Q9VBI1	Q9W2V7	CF-B-provisional	11_24	remote_sequence	0.999584	0.999893	0.379527	0.951402	0.004181	0.004342	0.757882	0.560995
SCF:0000192	Q15370	P49427	Q712K3	CF-B-provisional	3_10	high	0.998873	0.791271	0.085378	0.944553	0.940975	0.939207	0.768377	0.723895
SCF:0000193	Q15370	P49427	Q13084	CF-B-provisional	3_10	remote_sequence	0.998873	0.000335	0.085378	0.977037	0.940975	0.004179	0.768377	0.623894
SCF:0000194	A0A2K1IAD0	A0A2K1JC42	A0A2K1JDE1	CF-B-provisional	11_24	medium	0.993164	0.362546	0.295216	0.777325	0.932115	0.073397	0.536563	0.478542
SCF:0000195	P38550	A0A1S3ZSI0	A0A1S3YXM6	CF-B-provisional	11_24	remote_sequence	0.000844	0.020129	0.120585	0.995803	0.004179	0.005152	0.521832	0.647568
SCF:0000196	P38550	A0A1S3ZSI0	A0AA96C3P8	CF-B-provisional	11_24	remote_sequence	0.000844	0.000165	0.120585	0.985778	0.004179	0.004247	0.521832	0.534122
SCF:0000197	C3SYP2	W8T6F0	C3SRY2	CF-B-provisional	11_24	remote_sequence	0.999788	0.999887	0.198280	0.925791	0.856653	0.543242	0.753268	0.000061
SCF:0000198	Q2EN79	P24964	A0A286SF60	CF-B-provisional	11_24	high	0.999942	0.999945	0.470872	0.966714	0.888191	0.886644	0.637583	0.639755
SCF:0000199	Q1HFW0	Q1HFX0	W7XJB1	CF-B-provisional	11_24	medium	0.999592	0.999582	0.054733	0.919371	0.344468	0.004194	0.369153	0.496110
SCF:0000200	Q1HFW0	Q1HFX0	Q1HFV9	CF-B-provisional	11_24	medium	0.999592	0.999881	0.054733	0.861789	0.344468	0.004794	0.369153	0.170194
SCF:0000201	Q1HFX0	Q1HFW0	Q1HFW2	CF-B-provisional	11_24	medium	0.999592	0.998650	0.054733	0.669734	0.344468	0.392073	0.369153	0.376334
SCF:0000202	Q1HFX0	Q1HFW0	Q1HFV9	CF-B-provisional	11_24	medium	0.999592	0.998874	0.054733	0.913937	0.344468	0.004300	0.369153	0.214790
SCF:0000203	Q1HFX0	Q1HFW0	W7XJB1	CF-B-provisional	11_24	medium	0.999592	0.030681	0.054733	0.909932	0.344468	0.004355	0.369153	0.497006
SCF:0000204	P07471	P07470	P00429	CF-B-provisional	11_24	medium	0.999926	0.999924	0.224735	0.749949	0.968955	0.628243	0.459771	0.707891
SCF:0000205	P07471	P07470	P13183	CF-B-provisional	11_24	medium	0.999926	0.999921	0.224735	0.507486	0.968955	0.897481	0.459771	0.537893
SCF:0000206	Q1HFW0	Q1HFW2	W7XJB1	CF-B-provisional	11_24	medium	0.999917	0.999582	0.310917	0.919371	0.912980	0.004194	0.598144	0.496110
SCF:0000207	Q1HFW0	Q1HFW2	Q1HFV9	CF-B-provisional	11_24	medium	0.999917	0.999881	0.310917	0.861789	0.912980	0.004794	0.598144	0.170194
SCF:0000208	Q1HFW2	Q1HFW0	Q1HFV9	CF-B-provisional	11_24	medium	0.999917	0.999756	0.310917	0.450553	0.912980	0.946867	0.598144	0.394808
SCF:0000209	P59768	Q96RJ0	P28223	CF-B-provisional	3_10	medium	0.999842	0.999911	0.674895	0.963155	0.322582	0.522557	0.873761	0.867291
SCF:0000210	P59768	Q96RJ0	P21728	CF-B-provisional	3_10	medium	0.999842	0.999902	0.674895	0.905063	0.322582	0.822415	0.873761	0.890002
SCF:0000211	P59768	Q96RJ0	P30872	CF-B-provisional	3_10	medium	0.999842	0.999922	0.674895	0.950558	0.322582	0.537684	0.873761	0.818403
SCF:0000212	P59768	P35346	P30872	CF-B-provisional	3_10	high	0.999820	0.999922	0.276421	0.950558	0.486997	0.537684	0.831197	0.818403
SCF:0000213	P59768	P35346	P30874	CF-B-provisional	3_10	high	0.999820	0.999910	0.276421	0.930425	0.486997	0.311826	0.831197	0.828167
SCF:0000214	P59768	P35346	P41143	CF-B-provisional	3_10	medium	0.999820	0.999919	0.276421	0.936465	0.486997	0.399031	0.831197	0.823162
SCF:0000215	P19947	O31742	P42924	CF-B-provisional	11_24	remote_sequence	0.999916	0.999902	0.176984	0.896282	0.764859	0.655834	0.637785	0.442588
SCF:0000216	Q8DJD9	Q8DKF5	Q8DMR6	CF-B-provisional	11_24	medium	0.001145	0.011034	0.014324	0.914870	0.004194	0.004197	0.511155	0.226310
SCF:0000217	Q8DJD9	Q8DKF5	Q8DKY0	CF-B-provisional	11_24	remote_sequence	0.001145	0.024030	0.014324	0.978024	0.004194	0.004209	0.511155	0.557069
SCF:0000218	A8J4K5	A8IKI9	A8J5P7	CF-B-provisional	11_24	remote_sequence	0.999821	0.998338	0.268355	0.972636	0.004179	0.007075	0.032695	0.533790
SCF:0000219	P19658	P33332	P22224	CF-B-provisional	3_10	remote_sequence	0.000822	0.999716	0.076539	0.887605	0.004177	0.004174	0.667504	0.447473
SCF:0000220	P33332	P19658	P32844	CF-B-provisional	3_10	remote_sequence	0.000822	0.001837	0.076539	0.512558	0.004177	0.004177	0.667504	0.592506
SCF:0000221	P33332	P19658	P89102	CF-B-provisional	3_10	remote_sequence	0.000822	0.000625	0.076539	0.233485	0.004177	0.004176	0.667504	0.663734
SCF:0000222	P33332	P19658	Q06245	CF-B-provisional	3_10	remote_sequence	0.000822	0.006643	0.076539	0.561406	0.004177	0.004176	0.667504	0.678065
SCF:0000223	P40540	P39543	P47133	CF-B-provisional	11_24	remote_sequence	0.997769	0.078158	0.157111	0.977962	0.004190	0.004176	0.512480	0.090469
SCF:0000224	P16370	Q02792	P19263	CF-B-provisional	11_24	remote_sequence	0.999556	0.999920	0.152977	0.975463	0.004178	0.004175	0.646356	0.625930
SCF:0000225	P30665	P54784	P53091	CF-B-provisional	11_24	remote_sequence	0.002078	0.429152	0.284777	0.978318	0.012911	0.048113	0.715683	0.723162
SCF:0000226	P30665	P54784	Q08032	CF-B-provisional	11_24	remote_sequence	0.002078	0.981679	0.284777	0.952714	0.012911	0.004179	0.715683	0.686135
SCF:0000227	P30665	P54784	P29469	CF-B-provisional	11_24	remote_sequence	0.002078	0.073108	0.284777	0.898578	0.012911	0.090632	0.715683	0.730355
SCF:0000228	P54784	P30665	P24279	CF-B-provisional	11_24	medium	0.002078	0.898006	0.284777	0.968294	0.012911	0.072623	0.715683	0.711487
SCF:0000229	P54784	P30665	P38132	CF-B-provisional	11_24	medium	0.002078	0.007277	0.284777	0.957323	0.012911	0.053806	0.715683	0.681460
SCF:0000230	P54784	P30665	P53091	CF-B-provisional	11_24	medium	0.002078	0.520000	0.284777	0.976491	0.012911	0.016573	0.715683	0.711475
SCF:0000231	A0A140G1Q3	A0A1S4BFK7	A0A1S4D4H1	CF-B-provisional	11_24	remote_sequence	0.000108	0.005799	0.006579	0.920466	0.004187	0.004181	0.680835	0.658744
SCF:0000232	P62877	Q96L50	Q9BT78	CF-B-provisional	11_24	remote_sequence	0.999896	0.999902	0.101806	0.988791	0.983890	0.795880	0.469735	0.665205
SCF:0000233	P62877	Q96L50	Q9UNS2	CF-B-provisional	11_24	remote_sequence	0.999896	0.999900	0.101806	0.978952	0.983890	0.074992	0.469735	0.846189
SCF:0000234	P62877	Q96L50	Q7L5N1	CF-B-provisional	11_24	remote_sequence	0.999896	0.991497	0.101806	0.971089	0.983890	0.225815	0.469735	0.391444
SCF:0000235	A0A2K1JDR4	A0A2K1JLW2	A0A2K1KU02	CF-B-provisional	11_24	high	0.997815	0.997832	0.375332	0.365304	0.967246	0.980421	0.380606	0.395214
SCF:0000236	A0A2K1JDR4	A0A2K1JLW2	A0A2K1JC42	CF-B-provisional	11_24	medium	0.997815	0.997860	0.375332	0.301133	0.967246	0.939720	0.380606	0.465584
SCF:0000237	P0AG63	P0A7G2	P02358	CF-B-provisional	11_24	medium	0.998136	0.999919	0.015761	0.845121	0.766251	0.232847	0.000361	0.726957
SCF:0000238	P0AG63	P0A7G2	P0A7R9	CF-B-provisional	11_24	medium	0.998136	0.999936	0.015761	0.764517	0.766251	0.691470	0.000361	0.000031
SCF:0000239	P0AG63	P0A7G2	P0A7X3	CF-B-provisional	11_24	medium	0.998136	0.999887	0.015761	0.704222	0.766251	0.768916	0.000361	0.496507
SCF:0000240	P14736	P06839	Q00578	CF-B-provisional	3_10	remote_sequence	0.124439	0.290251	0.240584	0.934950	0.061372	0.008701	0.702868	0.674747
SCF:0000241	P14736	P06839	P32776	CF-B-provisional	3_10	remote_sequence	0.124439	0.973802	0.240584	0.984482	0.061372	0.004200	0.702868	0.397713
SCF:0000242	F2CW18	F2DAN8	Q43485	CF-B-provisional	11_24	medium	0.999936	0.999938	0.755706	0.872095	0.005042	0.004291	0.743258	0.821283
SCF:0000243	F2DAN8	F2CW18	F2D0D5	CF-B-provisional	11_24	medium	0.999936	0.999902	0.755706	0.761115	0.005042	0.242809	0.743258	0.685656
SCF:0000244	F2DAN8	F2CW18	Q43485	CF-B-provisional	11_24	medium	0.999936	0.999927	0.755706	0.711374	0.005042	0.161798	0.743258	0.682184
SCF:0000245	Q8YQ35	P58568	P58560	CF-B-provisional	11_24	remote_sequence	0.998296	0.996163	0.506752	0.777975	0.276836	0.023568	0.611079	0.084516
SCF:0000246	D7P6B9	K0J903	D7NIZ2	CF-B-provisional	11_24	remote_sequence	0.013842	0.696878	0.043971	0.937896	0.004182	0.004198	0.001338	0.002098
SCF:0000247	D7P6B9	K0J903	D8V7I1	CF-B-provisional	11_24	remote_sequence	0.013842	0.006738	0.043971	0.956058	0.004182	0.004182	0.001338	0.000060
SCF:0000248	P49735	Q9XYU0	Q9VGW6	CF-B-provisional	11_24	medium	0.782638	0.950765	0.216265	0.935915	0.139426	0.020922	0.732021	0.730898
SCF:0000249	P49735	Q9XYU0	Q9V461	CF-B-provisional	11_24	medium	0.782638	0.867359	0.216265	0.837559	0.139426	0.063258	0.732021	0.713597
SCF:0000250	Q9XYU0	P49735	Q9XYU1	CF-B-provisional	11_24	medium	0.782638	0.999886	0.216265	0.958748	0.139426	0.076430	0.732021	0.712431
SCF:0000251	Q9XYU0	P49735	Q9V461	CF-B-provisional	11_24	medium	0.782638	0.999879	0.216265	0.972264	0.139426	0.269711	0.732021	0.703747
SCF:0000252	Q9XYU0	P49735	Q26454	CF-B-provisional	11_24	medium	0.782638	0.768258	0.216265	0.875724	0.139426	0.204625	0.732021	0.735978
SCF:0000253	P0AB98	P0ABA4	P0ABA0	CF-B-provisional	11_24	remote_sequence	0.999754	0.999107	0.054673	0.860171	0.004204	0.004798	0.252813	0.166537
SCF:0000254	P62877	P40337	P63208	CF-B-provisional	3_10	remote_sequence	0.999724	0.999927	0.232924	0.991268	0.004454	0.980468	0.683086	0.649892
SCF:0000255	P61769	Q6PJ56	P0DTU4	CF-A-provisional	3_10	medium	0.996323	0.973733	0.030199	0.965414	0.709004	0.871591	0.854157	0.763146
SCF:0000256	P61769	Q6PJ56	P60709	CF-B-provisional	3_10	remote_sequence	0.996323	0.996723	0.030199	0.992716	0.709004	0.027308	0.854157	0.499090
SCF:0000257	P61769	Q6PJ56	K7N5M4	CF-B-provisional	3_10	remote_sequence	0.996323	0.999766	0.030199	0.912403	0.709004	0.845271	0.854157	0.788649
SCF:0000258	Q6PJ56	P61769	P01887	CF-B-provisional	3_10	high	0.996323	0.999244	0.030199	0.860355	0.709004	0.720530	0.854157	0.812795
SCF:0000259	P41806	P23968	P25515	CF-B-provisional	11_24	medium	0.999311	0.999705	0.038952	0.957823	0.004231	0.004177	0.463339	0.424784
SCF:0000260	E1C9K6	A0A0M3KL13	Q9S7N7	CF-B-provisional	11_24	medium	0.054383	0.000159	0.121592	0.971621	0.004191	0.004572	0.000277	0.000298
SCF:0000261	E1C9K6	A0A0M3KL13	E1C9L3	CF-B-provisional	11_24	medium	0.054383	0.998948	0.121592	0.910553	0.004191	0.004179	0.000277	0.000133
SCF:0000262	P36578	Q9BXJ9	Q9NVU7	CF-B-provisional	11_24	remote_sequence	0.959859	0.160610	0.365011	0.800085	0.009402	0.143756	0.421642	0.636279
SCF:0000263	P36578	Q9BXJ9	Q9BZE4	CF-B-provisional	11_24	remote_sequence	0.959859	0.999855	0.365011	0.890629	0.009402	0.021429	0.421642	0.663771
SCF:0000264	P36578	Q9BXJ9	Q9Y262	CF-B-provisional	11_24	remote_sequence	0.959859	0.999881	0.365011	0.960337	0.009402	0.004475	0.421642	0.719974
SCF:0000265	Q9BXJ9	P36578	P50579	CF-B-provisional	11_24	remote_sequence	0.959859	0.000817	0.365011	0.946685	0.009402	0.095888	0.421642	0.387647
SCF:0000266	P61769	P43627	P43629	CF-A-provisional	3_10	high	0.999730	0.999468	0.135442	0.935066	0.970286	0.926428	0.685177	0.839106
SCF:0000267	P61769	P43627	Q8N423	CF-B-provisional	3_10	remote_sequence	0.999730	0.999418	0.135442	0.987575	0.970286	0.932847	0.685177	0.762963
SCF:0000268	P63104	Q15369	P68431	CF-B-provisional	3_10	remote_sequence	0.002814	0.135126	0.017409	0.995902	0.004194	0.004220	0.582726	0.629766
SCF:0000269	Q15369	P63104	Q13084	CF-B-provisional	3_10	remote_sequence	0.002814	0.000292	0.017409	0.965027	0.004194	0.004186	0.582726	0.000972
SCF:0000270	A0A4V8H007	A0A4V8GZZ7	A0A4V8GZZ9	CF-B-provisional	11_24	high	0.010953	0.088610	0.044798	0.517281	0.938206	0.936288	0.798228	0.831628
SCF:0000271	Q2V2P8	Q06675	P38313	CF-B-provisional	11_24	remote_sequence	0.999834	0.877791	0.342070	0.812204	0.004178	0.007144	0.394454	0.448980
SCF:0000272	Q2V2P8	Q06675	Q12493	CF-B-provisional	11_24	remote_sequence	0.999834	0.988816	0.342070	0.805942	0.004178	0.004178	0.394454	0.746186
SCF:0000273	A0A4V8H007	A0A4V8H002	A0A4V8GZZ9	CF-B-provisional	11_24	medium	0.048011	0.088610	0.060740	0.517281	0.946734	0.936288	0.742321	0.831628
SCF:0000274	P47047	Q12277	P38792	CF-B-provisional	11_24	remote_sequence	0.998739	0.053456	0.012896	0.809211	0.004176	0.004369	0.293529	0.647463
SCF:0000275	Q12277	P47047	Q12149	CF-B-provisional	11_24	remote_sequence	0.998739	0.999460	0.012896	0.942689	0.004176	0.004174	0.293529	0.266470
SCF:0000276	P01887	Q5R1F1	P01738	CF-A-provisional	3_10	medium	0.996357	0.998812	0.042790	0.874674	0.909478	0.923043	0.650660	0.713830
SCF:0000277	Q5R1F1	P01887	P04214	CF-B-provisional	3_10	remote_sequence	0.996357	0.403334	0.042790	0.710408	0.909478	0.495489	0.650660	0.497761
SCF:0000278	P04911	Q12509	P53298	CF-B-provisional	11_24	remote_sequence	0.926301	0.985500	0.039169	0.629220	0.004179	0.004179	0.664826	0.101415
SCF:0000279	Q12509	P04911	P61830	CF-B-provisional	11_24	medium	0.926301	0.995349	0.039169	0.926890	0.004179	0.004179	0.664826	0.295827
SCF:0000280	Q5U4U4	Q7ZT47	Q7ZT48	CF-B-provisional	11_24	remote_sequence	0.002525	0.001511	0.164145	0.775115	0.004179	0.004174	0.613753	0.212494
SCF:0000281	Q7ZT47	Q5U4U4	P55862	CF-B-provisional	11_24	remote_sequence	0.002525	0.999760	0.164145	0.975298	0.004179	0.004185	0.613753	0.783418
SCF:0000282	A0A2P6TPR7	A0A2P6TZ50	A0A2P6TS63	CF-B-provisional	11_24	high	0.999908	0.999741	0.266365	0.532193	0.004538	0.004371	0.796917	0.668601
SCF:0000283	A0A2P6TPR7	A0A2P6TZ50	A0A2P6U4K1	CF-B-provisional	11_24	medium	0.999908	0.999923	0.266365	0.816613	0.004538	0.006873	0.796917	0.839364
SCF:0000284	A0A2P6TPR7	A0A2P6TZ50	A0A2P6TQ14	CF-B-provisional	11_24	medium	0.999908	0.999916	0.266365	0.686427	0.004538	0.004313	0.796917	0.779867
SCF:0000285	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TT36	CF-B-provisional	11_24	medium	0.999908	0.999912	0.266365	0.753262	0.004538	0.240604	0.796917	0.717152
SCF:0000286	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TQ14	CF-B-provisional	11_24	medium	0.999908	0.999931	0.266365	0.885280	0.004538	0.047222	0.796917	0.802433
SCF:0000287	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TS63	CF-B-provisional	11_24	medium	0.999908	0.999905	0.266365	0.850094	0.004538	0.014119	0.796917	0.647852
SCF:0000288	P60002	O15514	A0A287ADR4	CF-B-provisional	11_24	high	0.999932	0.953081	0.089066	0.886982	0.004178	0.004178	0.400781	0.363231
SCF:0000289	E3UIU1	M2VTV2	M2XR49	CF-B-provisional	11_24	high	0.999429	0.998534	0.217924	0.371300	0.022807	0.004286	0.372958	0.084189
SCF:0000290	E3UIU1	M2VTV2	M2XW22	CF-B-provisional	11_24	remote_sequence	0.999429	0.999210	0.217924	0.817328	0.022807	0.004484	0.372958	0.418655
SCF:0000291	A6QRA1	O81097	Q9FJ98	CF-B-provisional	11_24	medium	0.999936	0.999876	0.018714	0.948045	0.004846	0.908675	0.603459	0.315545
SCF:0000292	A0A0F6NGI2	P09911	P16002	CF-B-provisional	11_24	remote_sequence	0.027895	0.998323	0.093839	0.939555	0.004187	0.004373	0.024872	0.035824
SCF:0000293	P09911	A0A0F6NGI2	A0A0F6NFW5	CF-B-provisional	11_24	high	0.027895	0.000317	0.093839	0.614319	0.004187	0.004225	0.024872	0.037138
SCF:0000294	P20436	P47076	P13393	CF-B-provisional	11_24	remote_sequence	0.999952	0.718499	0.117305	0.760500	0.006167	0.062286	0.840507	0.625024
SCF:0000295	P20436	P47076	P20433	CF-B-provisional	11_24	remote_sequence	0.999952	0.999951	0.117305	0.904516	0.006167	0.044999	0.840507	0.750205
SCF:0000296	P20436	P47076	P20435	CF-B-provisional	11_24	remote_sequence	0.999952	0.999924	0.117305	0.852828	0.006167	0.189151	0.840507	0.696754
SCF:0000297	P40937	Q99638	P12004	CF-B-provisional	3_10	remote_sequence	0.999731	0.999845	0.057996	0.830157	0.798023	0.838593	0.768366	0.544880
SCF:0000298	Q99638	P40937	P35250	CF-B-provisional	3_10	medium	0.999731	0.999531	0.057996	0.339227	0.798023	0.928658	0.768366	0.731802
SCF:0000299	P63096	Q07325	P09341	CF-B-provisional	3_10	medium	0.994476	0.999045	0.065419	0.871816	0.004183	0.004235	0.499072	0.498943
SCF:0000300	P63096	Q07325	P48061	CF-A-provisional	3_10	medium	0.994476	0.999130	0.065419	0.962736	0.004183	0.004251	0.499072	0.498830
SCF:0000301	P0A8T7	P0ACJ8	P0AGB6	CF-B-provisional	3_10	remote_sequence	0.000262	0.000520	0.038786	0.900973	0.033905	0.006202	0.693735	0.412883
SCF:0000302	P0A8T7	P0ACJ8	P0A7W1	CF-B-provisional	3_10	remote_sequence	0.000262	0.999856	0.038786	0.778350	0.033905	0.196184	0.693735	0.847444
SCF:0000303	P0A8T7	P0ACJ8	P0A7V3	CF-B-provisional	3_10	remote_sequence	0.000262	0.998067	0.038786	0.886189	0.033905	0.175135	0.693735	0.770239
SCF:0000304	P0ACJ8	P0A8T7	P0A8V2	CF-B-provisional	3_10	remote_sequence	0.000262	0.000137	0.038786	0.945069	0.033905	0.037661	0.693735	0.697004
SCF:0000305	Q9BT73	P60900	P25788	CF-B-provisional	11_24	medium	0.999932	0.999803	0.021262	0.987557	0.004183	0.138228	0.498708	0.496315
SCF:0000306	Q9BT73	P60900	P28066	CF-B-provisional	11_24	remote_sequence	0.999932	0.999865	0.021262	0.970813	0.004183	0.138366	0.498708	0.332921
SCF:0000307	Q9BT73	P60900	P25786	CF-B-provisional	11_24	remote_sequence	0.999932	0.999679	0.021262	0.991845	0.004183	0.004181	0.498708	0.257993
SCF:0000308	P22139	P53063	P41896	CF-B-provisional	11_24	remote_sequence	0.973665	0.999902	0.010553	0.853926	0.004216	0.658933	0.069941	0.718303
SCF:0000309	P0DOX5	Q8N5F4	B9A064	CF-B-provisional	11_24	medium	0.999893	0.999815	0.497213	0.956454	0.519197	0.080007	0.591935	0.590210
SCF:0000310	P0DOX5	Q8N5F4	P0DOX7	CF-B-provisional	11_24	medium	0.999893	0.999879	0.497213	0.929798	0.519197	0.361259	0.591935	0.794985
SCF:0000311	P0DOX5	Q8N5F4	Q6PIL8	CF-B-provisional	11_24	medium	0.999893	0.999863	0.497213	0.677163	0.519197	0.430496	0.591935	0.761068
SCF:0000312	Q8N5F4	P0DOX5	P01857	CF-B-provisional	11_24	high	0.999893	0.971848	0.497213	0.956807	0.519197	0.036651	0.591935	0.571411
SCF:0000313	Q8N5F4	P0DOX5	S6B291	CF-B-provisional	11_24	high	0.999893	0.999842	0.497213	0.943472	0.519197	0.505393	0.591935	0.644770
SCF:0000314	Q8N5F4	P0DOX5	Q6N089	CF-B-provisional	11_24	high	0.999893	0.999867	0.497213	0.963921	0.519197	0.563639	0.591935	0.602961
SCF:0000315	Q22MV2	Q22R86	Q1HFV9	CF-B-provisional	11_24	remote_sequence	0.000633	0.025082	0.099237	0.753233	0.004312	0.004175	0.249537	0.174022
SCF:0000316	Q22MV2	Q22R86	W7XJB1	CF-B-provisional	11_24	remote_sequence	0.000633	0.990347	0.099237	0.809279	0.004312	0.004174	0.249537	0.174015
SCF:0000317	Q22MV2	Q22R86	Q1HFW2	CF-B-provisional	11_24	remote_sequence	0.000633	0.043280	0.099237	0.724600	0.004312	0.004179	0.249537	0.360189
